gene,"mRNA (scaled to molecules/cell), V1","mRNA (scaled to molecules/cell), V2","mRNA (scaled to molecules/cell), V3","mRNA (scaled to molecules/cell), V4","mRNA (scaled to molecules/cell), V5","mRNA (scaled to molecules/cell), V6","protein (scaled to molecules/cell), V1","protein (scaled to molecules/cell), V2","protein (scaled to molecules/cell), V3","protein (scaled to molecules/cell), V4","protein (scaled to molecules/cell), V5","protein (scaled to molecules/cell), V6","protein SEM (scaled to molecules/cell), V1","protein SEM (scaled to molecules/cell), V2","protein SEM (scaled to molecules/cell), V3","protein SEM (scaled to molecules/cell), V4","protein SEM (scaled to molecules/cell), V5","protein SEM (scaled to molecules/cell), V6","mRNA (mean-normalized), V1","mRNA (mean-normalized), V2","mRNA (mean-normalized), V3","mRNA (mean-normalized), V4","mRNA (mean-normalized), V5","mRNA (mean-normalized), V6","protein (mean-normalized), V1","protein (mean-normalized), V2","protein (mean-normalized), V3","protein (mean-normalized), V4","protein (mean-normalized), V5","protein (mean-normalized), V6","protein SEM (mean-normalized), V1","protein SEM (mean-normalized), V2","protein SEM (mean-normalized), V3","protein SEM (mean-normalized), V4","protein SEM (mean-normalized), V5","protein SEM (mean-normalized), V6","protein model MAP (mean-normalized), V1","protein model MAP (mean-normalized), V2","protein model MAP (mean-normalized), V3","protein model MAP (mean-normalized), V4","protein model MAP (mean-normalized), V5","protein model MAP (mean-normalized), V6","protein model MAP (scaled to molecules/cell), V1","protein model MAP (scaled to molecules/cell), V2","protein model MAP (scaled to molecules/cell), V3","protein model MAP (scaled to molecules/cell), V4","protein model MAP (scaled to molecules/cell), V5","protein model MAP (scaled to molecules/cell), V6",beta MAP (proteins/(mRNA*hour)),delta MAP (1/hour),half life MAP (hours),beta HDI68 lower bound (proteins/(mRNA*hour)),beta HDI68 upper bound (proteins/(mRNA*hour)),delta HDI68 lower bound (1/hour),delta HDI68 upper bound (1/hour),filter1_model_fits_BH_FDR=0.25,filter2_confidence_intervals<4fold,filter_passed_both
A1cf,30.63256367463017,26.81988303000157,27.504519333764094,19.073646857330576,10.575900431077628,7.674872187830639,83752.18430468599,67364.28799520012,110733.12133259275,64239.56209194129,94848.56692426073,90316.85307417475,46667.17777133168,23905.59745719457,16471.780418577313,15798.189403413664,7837.048540067292,14546.868353099018,1.5030528258594544,1.3159754242459947,1.3495685815796883,0.9358896340791544,0.5189293719514766,0.37658416228423125,0.9829019234060051,0.7905762552828564,1.299545783147608,0.7539049836506271,1.1131272531711507,1.0599438013417526,0.5476783581488688,0.2805521780227956,0.19331011829425404,0.18540496441809046,0.09197431861400869,0.17071966543319136,0.7745434077492276,0.9446659061291928,1.0691275744642994,1.1289743374380845,1.0881065338322773,0.9945822403869191,65574.10086886832,79976.94744560088,90514.07410894774,95580.79810744156,92120.86358456724,84202.94524620452,51.671545478214114,0.010013211487820035,69.22326382530542,20.78635647618675,76.28640015987882,0.004099582345195385,0.026384716173962784,True,True,True
Aadac,120.8093241550021,94.62864389830744,43.75718984917015,26.158144261481944,8.948838826296454,2.9518739183964,275098.53790634073,1050423.528729689,1132347.4796002891,1213319.27222402,1123931.8528497256,1108618.9156112971,64628.96260555839,159853.4082733776,159017.61991541664,42096.731849781136,87413.6006367871,45319.04118608137,2.4385068277471684,1.9100561637975508,0.8832282355402326,0.5279957803669084,0.18063013538867917,0.05958285715946014,0.2795840167297729,1.067550673532458,1.1508103935771097,1.2331024304444966,1.1422575501191699,1.1266949355969933,0.06568273717431425,0.16245981644668386,0.16161040056816595,0.042783118628442175,0.0888388784936609,0.04605796768523864,0.2974573607953284,0.8929318325642922,1.1951434555299685,1.2652645012532269,1.2257644969501864,1.123438352906998,287286.1715068854,862399.1247287755,1154276.9922475102,1222000.3348941065,1183850.9847473,1085023.7575822715,312.0344001627915,0.006162989038853878,112.46931905769685,270.4779443628856,340.11102484580294,0.004506709725903675,0.00939219675069462,True,True,True
Aak1,23.74884150055597,20.241421154718164,25.00410848524009,14.98643681647403,8.54207342510116,4.132623485754959,23233.27720380033,23032.558664083506,20683.706251206117,32205.752254866078,32750.84210218348,35658.94868238901,2273.4218068720825,4910.245494371444,3237.320514690276,3017.9954421930915,522.0860748995813,8756.187932287972,1.4742362496390082,1.256509156869686,1.5521583702507888,0.9303000488362101,0.5302588882100782,0.25653728619422755,0.8319135402874648,0.8247264151345035,0.740621098899136,1.1531907935736303,1.1727088159636183,1.2768393361416466,0.08140437387852952,0.17582107238125416,0.11591867762765279,0.10806530868902142,0.018694326723457357,0.31353266430189775,0.7351614435134444,0.8830825466395981,1.0242474461032698,1.1255627400318549,1.1372014262877717,1.0947443974240605,21088.44094245296,25331.625177619313,29381.004632640343,32287.27999763936,32621.141015407964,31403.24179927746,15.357975219555831,0.0050064538192509545,138.45072891607163,10.48179453641101,18.33194010953468,0.002287154282747548,0.011232488006226836,True,True,True
Aamdc,215.804690157226,196.34178520076617,166.2773214268466,95.64071495604333,36.608886107576396,9.445996538868476,159659.34227631034,352261.43688898114,326232.27739858517,361001.0772484243,375271.96618649643,455500.7741784436,95945.3051883157,107929.25842665104,119613.35092628367,67153.62565055439,82779.750606663,29600.239224073997,1.7980742513468724,1.6359102676395423,1.385414608101044,0.7968738159378184,0.3050234702154329,0.0787035867592907,0.47191653346928364,1.041204315397099,0.9642680676292201,1.0670366952841392,1.1092181820744642,1.3463562061457945,0.28359239855042684,0.31901422597913937,0.353549733582688,0.1984907727607855,0.24467802754780965,0.08749154346578542,0.4133734224112784,0.7813179347294934,1.0722799383263482,1.2421503190022245,1.2729209940646018,1.2179573914660533,146744.83395976687,277362.70496750565,380652.2939724339,440955.15684532217,451878.54320267244,432366.8274031746,37.410247177770074,0.0042327075253246575,163.75976284985092,25.39587573621397,45.696851830461284,0.0021667349257143732,0.010180852320213565,True,True,True
Aars,27.19070258759307,12.650888221698851,7.501232545572027,7.3569780735417964,3.66088861075764,4.132623485754959,191894.83320172247,204038.2652783731,172449.82940665627,163762.56064862007,127387.10357087279,179133.2266398137,27985.316184826872,35966.1538416653,53073.63448045906,39053.144198841816,30484.797573240277,69986.54535141769,2.6105867383797294,1.2146152131927987,0.7201953734696126,0.7063454624413509,0.35148290954019373,0.3967743029763143,1.1085076435848622,1.1786558964154652,0.9961808290650117,0.9459975924479215,0.7358696200746976,1.034788418412042,0.1616611368916278,0.207763574342434,0.3065873557552871,0.2255960107322441,0.1760997446322634,0.40428717738633074,1.1735077926685948,1.2018758919914605,1.0910814927219827,0.9680062439901757,0.8429382322130892,0.7225903464146974,194415.0254092695,199114.76816779503,180759.4610418003,160369.58569633358,139649.5693151592,119711.53616223088,133.33187862592206,0.01205923698324242,57.47852716744403,27.26255747259866,236.996955736436,0.005088203586348504,0.02887488959370672,True,False,False
Abat,46.46512467500082,16.69917245264249,28.754724758026104,7.0844974041513575,1.6270616047811732,0.5903747836792798,21084.86097779567,75062.60511114384,80247.08211415874,76232.55829348235,84113.58765154572,90510.34102673926,9398.037621645788,24280.706320956608,13280.833910063862,14723.767547942298,8186.991873675074,22276.664781139898,2.7542789552008204,0.9898645398519349,1.7044726301193744,0.41994253205839654,0.09644613176460783,0.034995211004866376,0.2961003144556367,1.0541241415191258,1.1269311319231583,1.0705541054422278,1.1812294982567284,1.2710608084031225,0.1319791436123639,0.340980421185203,0.18650628529845373,0.2067697864125639,0.11497210585328548,0.31283713246507394,0.33239847965228564,0.8707421614220839,1.1745651965246962,1.3355005464629817,1.2219213849970667,1.0648722309408858,22467.67986443984,58855.732877499206,79391.92394332081,90269.9638340792,82592.85218857125,71977.49040952076,71.54954183385745,0.00818239288096481,84.71203847623292,50.878014554450395,83.79989542017495,0.003828064944838681,0.017736158658218922,True,True,True
Abcb10,32.009308109445,19.229350096982262,22.50369763671608,15.803878824645338,6.101481017929399,2.361499134717119,7487.135669445605,30180.347677724247,48985.91604744169,88665.37849947988,70966.57741364477,69241.0588862032,6484.049691320509,5370.396386050774,13760.943760425462,14082.69547419861,10374.9712079088,9520.686921289593,1.9595693018104436,1.1771964584480819,1.3776478677813462,0.9674934456071278,0.3735249402277972,0.14456798612520297,0.1423741785024111,0.5739046809407301,0.9315083716065494,1.686046705014967,1.349489124609864,1.316676939325478,0.12329965542602841,0.10212260168018467,0.26167591316714134,0.2677942924716781,0.19728879880462472,0.18104386497615382,0.07946791412591865,0.6685783662219931,1.0715914851294717,1.3776349056920607,1.4488246272962888,1.3539027015342673,4036.749864080772,33961.92864327023,54433.878497078294,69980.03633886202,73596.27695837122,68774.50612000523,66.87744575187838,0.007467372221161043,92.82344043272738,50.320014667882134,72.11845417563406,0.0038107139550111616,0.01524326702283363,True,True,True
Abcb1a,56.44652182740839,34.410415963020895,23.75390306097809,30.51783497172893,24.81268947291289,15.349744375661276,29653.132649392726,265174.3209097204,382936.7264104685,683815.9667514481,561191.3261607414,727502.7842210678,2952.869317461901,111119.29214591256,172179.7643204241,118363.62158083965,184022.41842298093,151508.0033031885,1.827821807341459,1.11426012906893,0.7691864904818391,0.9882126031561549,0.8034715594355748,0.4970474105160421,0.06713222053133823,0.6003325584868271,0.8669368282565846,1.548102348092001,1.2704903833783843,1.647005661254865,0.006685049993331285,0.2515648148823281,0.38980063408677557,0.2679653728597043,0.41661141581055694,0.34300149027326016,0.06397623299036187,0.7056752412774642,1.0136358388434257,1.2490632394346368,1.4529248794824297,1.5147245679716823,29529.658221959762,325720.1575741703,467866.2447519408,576533.0159979161,670629.9059490082,699154.931478194,377.4558798977649,0.008819150980408098,78.59568138699339,282.40005418633046,435.22674300318255,0.004156907854268147,0.02586316769553684,True,True,True
Abcb7,42.679077479259995,28.84402514547339,32.50534103081211,21.253492212454073,17.490912251397614,6.49412262047208,52275.012936861574,80126.12357213744,146883.94155996226,134815.97724600145,134598.85154493136,132010.67262893726,22716.08755390214,17417.959902305487,65508.71463304517,26716.069622603358,31411.32399328315,41348.19285702631,1.715546738881882,1.1594269650882307,1.3065988089539193,0.8543146058544857,0.7030723072103903,0.26104057401109293,0.4607686248342136,0.7062571905285228,1.294681874963034,1.1883109912636234,1.1863971761332655,1.163584142277341,0.200226835648364,0.15352744993666964,0.5774146893580343,0.23548395245449566,0.27686942092368516,0.3644561501136892,0.4342561493453694,0.8268507002830885,1.0804485914666344,1.231241775547414,1.2544692328258868,1.1727335505316068,46790.05892977875,89091.18051798774,116415.74527276028,132663.3493193232,135166.05215148118,126359.2283517946,83.39181233300457,0.01104512861629609,62.75591753067223,49.19794293584925,109.91253799695284,0.0047565472910079095,0.032306401894810925,True,True,True
Abcb8,25.81395815277823,14.168994808302715,11.25184881835804,7.3569780735417964,4.88118481434352,1.1807495673585595,43701.19615094952,56739.997347325276,91788.15036783557,79970.42125101495,76777.60991033957,72039.99125683327,15445.257365181516,16609.906423569693,8084.0082168391455,14160.880844837293,16378.821191160865,14048.593832014476,2.395589344712132,1.3149123736531034,1.0441951202539352,0.6827429632429577,0.45298416700011224,0.10957603113775861,0.6227942073264452,0.808612687615514,1.3080907019762353,1.1396739563044116,1.0941725837289242,1.026655863048469,0.22011335306418517,0.23671099228273082,0.11520676624128089,0.20180945460489555,0.23341775189531005,0.200209230645293,0.555436453432299,1.0212698501704804,1.1731227363585182,1.1895221670782978,1.1083360255604533,0.9523127673999512,40450.481129569846,74375.4871457225,85434.39815032519,86628.71094482562,80716.21012649313,69353.5856156324,127.56913628145077,0.012950450043782478,53.523018753524,76.78914327953392,171.55267055514358,0.006258771931786127,0.02722505934727644,True,True,True
Abcc2,47.49768300111194,61.23029899302246,51.25842239474218,48.50155915149775,31.320935892037586,17.12086872669912,0.0,1524.9174795909928,9800.0703769235,34031.9140374433,31037.600594641644,36410.26200536516,1636.9181060242388,1524.9174795909928,6414.988701261082,3615.5829378964063,12713.388594744052,7090.469241175021,1.1091984399027903,1.429891898437487,1.1970218031644884,1.132641643644697,0.7314279567474923,0.39981825810304394,0.0,0.08110920596829475,0.5212583220692509,1.8101317363734637,1.6508664718484787,1.936634263740512,0.08706643447379311,0.08110920596829475,0.34120839115466456,0.19231011850159135,0.6762155119125801,0.37713668955291596,0.00010627746803044536,0.4673395608720783,0.9264728350657202,1.308262461964695,1.584838283531019,1.7129805810984566,1.8272990572195482,8035.2793005786425,15929.46246677738,22493.824962587358,27249.17666002418,29452.41224583855,7.887183416598353,0.0026728963539513705,259.3243765457866,6.999312520300696,8.762347578733895,0.001529496577848798,0.008450090695361023,False,True,False
Abcc3,23.40465539185226,19.73538562585021,12.502054242620044,8.991862089884416,2.847357808367053,0.0,26559.113830478444,27888.116234314468,33837.23076282298,50784.3973097417,55471.81603464872,38538.44536844498,6341.317030635139,5427.564298586947,10973.45918970459,7696.328663995868,2800.731844881574,9850.914949892362,2.0809898565421063,1.7547422345999746,1.1116014155836944,0.7994979412082726,0.25316855206595146,0.0,0.6836935170214351,0.7179051376880056,0.8710492170093461,1.3073087990860024,1.4279738865674276,0.9920694426277828,0.16324028621194253,0.13971816032139206,0.2824824260021317,0.19812144509135635,0.07209736806292084,0.25358551986934336,0.4356839980107988,0.8417963360248577,1.0995206930445491,1.2245890974590394,1.2388049179825549,1.1596049574782,18585.964746491434,35910.4238313014,46904.7587982731,52240.086618346126,52846.52325659501,49467.910131995086,47.93070439669837,0.004755757782540515,145.7490503626254,36.24118788146429,56.517659757622226,0.0024262199701030767,0.010975331396101923,True,True,True
Abcd1,45.776752457593396,78.43550697453291,67.51109291014824,60.76318927406743,44.33742873028697,18.891993077736952,112660.9640509924,401176.36502603494,709469.6746006763,646762.1449233775,709120.5539232785,649964.8832284368,36586.34935480918,31588.75392242343,13734.046932531804,47207.81928274227,51012.310864569496,76660.37998602151,0.8699608083370136,1.4906216231284717,1.283009427421394,1.1547694063044884,0.8426072900981191,0.35903144471051346,0.209332122806493,0.7454143572984333,1.318245359446515,1.2017302877544362,1.3175966682771207,1.2076812044170016,0.06798005183690514,0.0586941623577788,0.025518840738923725,0.08771550205312381,0.09478451930973862,0.14244046474130018,0.1781812538296183,0.8167570254511636,1.2528872070110184,1.3869091962354951,1.3212024270431115,1.0440628904295943,98539.2944678385,451689.8344231417,692882.2127646543,767000.1795962522,730662.4698831426,577396.4342026811,439.953744488722,0.032979800474828035,21.017324864927325,401.92975446547376,479.7932512670673,0.028753559949237124,0.04317207564477271,True,True,True
Abcd3,387.89774450908084,385.59907299738114,300.04930182288103,180.65468380585963,79.7260186342775,25.97649048188832,393641.75485044776,1233976.9438793957,1565135.3994753824,1835382.5252822815,1849171.7029622784,1768458.7861907175,77146.48213230481,185623.64415773415,219003.8174044573,161085.83454497467,126430.23361235892,143724.70295112784,1.7114352513793156,1.7012933325046826,1.3238410368725642,0.7970626242836897,0.3517574429712428,0.11461031198850444,0.2731799848794856,0.8563568237284107,1.0861745724242908,1.2737210022223724,1.2832904325577117,1.2272771841877284,0.05353820971155687,0.1288193228473693,0.15198453616748278,0.11179054382077436,0.08774020764046178,0.09974224455409801,0.2775976444878613,0.7761247023543381,1.141087841583948,1.310922124327667,1.3036386071826045,1.1906290800635813,397690.59593939467,1111888.0204189874,1634739.7492364582,1878046.918646689,1867612.4415123516,1705713.2788962263,111.98829853503332,0.007998449995712534,86.66018802786763,89.05004328738595,124.17077089818399,0.004783722336031663,0.014585966782416703,True,True,True
Abce1,18.930235978704037,4.5543197598115865,1.2502054242620044,2.1798453551234953,0.8135308023905866,0.0,112743.75083366613,116015.9443813182,100451.16593444068,148832.07635369143,126412.68317566793,131564.60322625062,41869.236451440964,19647.171517605395,15705.711260041418,35561.146496324836,26641.903867922265,33529.78148910255,4.096251203614181,0.9854942019084764,0.27052782013173865,0.47168953253739054,0.1760372418082127,0.0,0.9190814097647368,0.9457561676698207,0.8188728733687737,1.2132716318368,1.0305098615766706,1.072508055783199,0.34131591843467995,0.16016275813752945,0.12803217153501356,0.2898926850758366,0.21718346590997809,0.2733330992825713,0.8521293423443994,1.0933751977846249,1.082850253589574,1.042428585569959,0.9990058866939522,0.9302107340174909,92454.30285938617,118628.988173095,117487.0531054558,113101.38422696695,108390.10959604157,100925.97526250443,156.2762068498387,0.004315668551058302,160.61177367060998,41.412290764809725,314.6178922531622,0.002226599215800549,0.011182402593365724,True,True,True
Abcf1,76.06513002351984,40.98887783830428,32.50534103081211,26.975586269653245,18.304443053788198,11.807495673585596,172185.7521469141,274017.9739534101,167625.26611099462,277618.51941399183,246640.822929332,258927.6012258216,31968.264433957822,40566.575534270734,54934.52524384738,31147.42778046395,14324.87833789659,21481.161950193797,2.208554001086916,1.1901136581487266,0.94379383783472,0.7832371938243756,0.5314702141653006,0.3428310949399624,0.7395151955115813,1.1768712164345891,0.7199285068313049,1.192335086394971,1.0592899477193538,1.1120600471082003,0.1372994979449462,0.1742281150641604,0.23593657239059643,0.13377411230343467,0.06152347144083412,0.09225876985372977,0.7397944008156488,0.9889372889969391,1.071719442658861,1.100170261431734,1.0809801035800484,1.018398502516769,175288.3732134236,234320.79021853005,253935.3601997348,260676.5544204377,256129.5998235632,241301.3894026961,81.26699358555744,0.008003588977935423,86.6045448449237,42.402797679181006,107.4869560480925,0.003662902835287143,0.01804049256057749,True,True,True
Abcf2,7.227908282777903,5.060355288679541,3.750616272786013,1.9073646857330582,0.4067654011952933,0.0,63815.49323906232,86643.7853778298,87427.31072003857,56695.15857837574,63752.37559154349,39776.40779619393,2785.912728667389,5717.689298174381,8172.696374413259,4301.29706678187,2783.5466251858234,14774.989563181533,2.3629611632808873,1.6543407237255647,1.226158418761301,0.6235591958657899,0.1329804983664569,0.0,0.9617755103868725,1.3058250696494553,1.3176337300178846,0.8544635841630488,0.9608242522428755,0.5994778535398642,0.04198702384810922,0.08617238955412682,0.12317227099213048,0.06482567119292357,0.0419513638497592,0.22267669505986618,0.9906234436182234,1.1360635212247632,1.1518201893543467,1.0727338742708548,0.9140645072316111,0.7346944643001991,65293.228672476325,74879.36587373387,75917.90755365166,70705.22973053319,60247.13353651352,48424.62993480577,222.12999346601845,0.012183075548696787,56.89426924994244,113.19536201532965,292.7981017417366,0.007047001331888463,0.020456852708143958,False,True,False
Abcf3,13.423258239444678,12.650888221698851,2.5004108485240093,7.3569780735417964,4.474419413148227,2.9518739183964,919.1795087512112,1822.9707028850753,0.0,3206.0180720537346,2289.8126331281233,2952.0102680317973,796.0328052166493,1822.9707028850753,957.547288788467,3206.0180720537346,2289.8126331281233,2952.0102680317973,1.857554951990983,1.7506718297534065,0.34601513811596757,1.01808300253352,0.6191849839969945,0.40849009360912836,0.4928580337019475,0.9774649538704824,0.0,1.7190458968695217,1.2277825399335183,1.5828485756245307,0.42682757764513335,0.9774649538704824,0.5134305861213998,1.7190458968695217,1.2277825399335183,1.5828485756245307,0.7361045271487305,1.4943352127569047,1.2127257220655046,0.9652838579386506,0.9050940835697172,0.6864565965204926,828.8758687449962,1682.6664583464167,1365.5656898620682,1086.9386980047188,1019.1631991732404,772.9708034816805,8.441629252610065,0.04922689811286017,14.08065929668775,2.246835491612301,14.809858709060011,0.017082920391930143,0.3575412693830777,True,True,True
Abcg2,79.16280500185324,88.05018202302405,78.76294172850628,53.40621120052562,42.3036017243105,30.699488751322555,12952.436750743276,120431.70199010686,252650.74236200372,353326.63921080076,374843.2520316951,337590.4261590547,11217.139267054843,58486.27570926934,46546.18425610588,31042.240194828275,46083.499647927645,32035.363683167056,1.2754985729784152,1.4186950742615512,1.2690558372197644,0.8604993995963074,0.68161030461139,0.4946408113325714,0.053530016206500004,0.4977218637208828,1.0441586084136807,1.4602333975540924,1.5491575633443917,1.395198550760452,0.04635835389982169,0.24171291833525888,0.19236673728108353,0.12829181509956936,0.19045454770232664,0.13239621008322214,0.04863936229786132,0.648313658234552,1.1191503942506025,1.3636375081625305,1.426567433661592,1.3936916433928617,12089.927541778465,161146.54432354064,278178.959090455,338949.3177557806,354591.34519096813,346419.65248262987,105.65093853023248,0.012154277045359874,57.02907527721424,82.14107534972028,115.88758484190771,0.007112252392502534,0.02106459275811752,True,True,True
Abcg5,68.83722174074194,76.91740038792905,77.51273630424427,64.3054379761431,63.04863718527047,27.747614832926153,37667.934542020375,116322.31164581006,141089.7961468127,173087.47697023663,207377.2324462087,179072.99010696413,17858.280285264314,46985.2959992328,58192.96484226884,48701.179483844026,35269.89930799509,61406.906514647024,1.0915885751259045,1.2197202816823502,1.2291608411380957,1.0197256605967824,0.9997958994903172,0.4400087419665495,0.2644546165877058,0.8166620416251356,0.990546691717853,1.2151922560881179,1.455929749331038,1.2572146446501493,0.12537731954713252,0.3298688550304176,0.40855434184469136,0.3419155285353275,0.24761877209321892,0.4311184065601557,0.2622108729455121,0.7101208044598855,1.064271243339308,1.2735218328015578,1.3760408282148269,1.31383441823891,38043.01577937664,103028.28660711124,154410.40735296882,184769.64984864686,199643.67744476144,190618.4245644816,62.87050563710071,0.016752473202617645,41.375811927974794,34.397623728553626,78.89294577753101,0.006927547478726065,0.05870933511866797,True,True,True
Abcg8,95.6837382196313,93.61657284057155,107.51766648653238,74.93218408237013,42.71036712550579,28.337989616605434,4880.8256133762,24532.18560316371,48426.84089086156,46748.548029539954,47483.87117782802,43303.82583807913,4226.918972625533,14211.426345475791,16839.979054984768,16839.53715426854,18407.370467584493,17544.271579058724,1.2965319564066236,1.268521491692375,1.4568838244810358,1.0153446451175971,0.5787331983306216,0.38398488397174585,0.13597123388986934,0.6834236276206729,1.3490867797597954,1.3023324866834225,1.3228172988239142,1.2063685732223248,0.11775454273254185,0.3959053915455677,0.46913225592625724,0.46911994534800633,0.5127970293153128,0.48875260934665,0.14286650910879434,0.7631293423334977,1.2125623163743178,1.4269320396066494,1.3368413192123991,1.1176684733643416,5206.6185634808535,27811.440378268053,44190.54896206769,52003.02640966709,48719.76555218462,40732.24338955919,16.54975027055094,0.022399206435365096,30.945166854909935,8.936458924446526,21.160098119076192,0.009884049752627305,0.07229925930841344,True,True,True
Abhd12,41.99070526185258,48.5794107713236,53.75883324326619,28.337989616605434,15.050319844225852,8.265246971509917,15824.782564796347,66158.47764754768,84874.59250797187,149640.6589263266,129358.41586660275,178755.46251872618,9589.915405277841,12992.044580425105,24678.11081581344,54403.91586880574,28318.78776658645,43327.96398864895,1.285544496229103,1.4872575670659882,1.645825469436994,0.8675669141218264,0.46076520319388864,0.2530403499521993,0.15201218692430682,0.6355155168551295,0.8153017185934541,1.437441792520322,1.2426114300420592,1.717117355064728,0.09212031869672298,0.1248010265671492,0.23705688080779438,0.5226016973440538,0.2720290684448663,0.41620657559896784,0.1660477289927899,0.6313807188584108,1.0926990712740996,1.3738703195563615,1.4073488585100096,1.3286533028083274,16435.604518273867,62494.825184094465,108156.67219228316,135987.34152277012,139301.08769340086,131511.7066599824,60.05595717769689,0.008133587478123577,85.22035109651944,45.531759548587075,70.75678071819661,0.003727203443792936,0.022784574902323287,True,True,True
Abhd14b,39.237216392222905,28.337989616605434,23.75390306097809,13.624033469521846,4.474419413148227,2.361499134717119,288189.2160332137,426794.91926750826,327063.3478632554,481228.3340329869,430816.06903791224,543549.1249943986,22899.296934304857,97119.29938152633,82010.04609421715,86116.45840930143,95873.91167859157,65438.37908277296,2.1059600649987673,1.5209711580546652,1.274931706016411,0.7312361336801277,0.24015334074547348,0.12674759650455542,0.6923073766106388,1.0252752513639678,0.7856934116459352,1.1560388347310298,1.0349351258270914,1.3057499998213378,0.055010220038870385,0.23330646544851547,0.19701000838512156,0.20687470622589701,0.23031471195631487,0.15720044343097778,0.6714825461786625,0.9111582076953058,1.065603132349256,1.1440692934592884,1.1330764265907949,1.0746103937266918,284614.83755650825,386203.85108636686,451666.9333242714,484925.62906417897,480266.1884936653,455484.7544252919,198.87799239655925,0.0042069520760619475,164.76231913932045,133.36266726530252,238.18041071073768,0.0019009306977650809,0.010361273825256605,True,True,True
Abhd2,76.75350224092726,108.79763870661013,117.51930988062841,202.99809869587543,313.6161243215712,746.8241013542889,4265.943189146889,4054.09110009808,4155.169063305024,31280.304479157032,34956.7697787168,90526.18811978454,3694.415172902424,4054.09110009808,4155.169063305024,18581.95034244884,14818.294391805957,42113.53922442628,0.29397921080065237,0.41671380497460614,0.45011931656354176,0.7775178865626372,1.2012040888116347,2.8604656922869283,0.15124019840551303,0.14372942046972625,0.14731293073510804,1.1089785414040287,1.2393200196382006,3.2094188893474223,0.13097785389257352,0.14372942046972625,0.14731293073510804,0.6587846419762964,0.5253519994241221,1.4930484878619121,0.06708880188842803,0.33820165107681005,0.5839385847621098,0.9057205928881272,1.4329983569496276,2.672052012434897,1209.0709257475255,6095.052703979083,10523.7110424505,16322.849788449317,25825.422444019237,48155.58348609375,3.5269223955558937,0.020047859970505972,34.574622008518126,2.0444621737512896,7.642503642058643,0.010758575780941769,0.3477873137358148,True,False,False
Abhd3,47.84186910981565,49.08544630019154,37.50616272786013,25.613182922701068,15.457085245421146,5.9037478367928,35733.263898085315,84701.70047251489,162355.04574529908,136179.4086252973,150859.1036240582,129642.84732615024,18883.25577935728,7259.536759367184,7650.622678863069,19703.134412808417,15078.285746078116,18323.390010939987,1.5823558779383249,1.6234868310861732,1.2405054015576584,0.8471485605509138,0.5112385897328532,0.19526473913407588,0.30651659621622734,0.7265632659980108,1.3926664002010036,1.1681342327310182,1.2940552836975843,1.112064221156155,0.16197880225766714,0.06227162746549556,0.06562632591156714,0.16901164450663167,0.1293401251238952,0.15717632605054835,0.0931198847633862,0.8173812222389343,1.2565324961183442,1.3928776254920272,1.3218348036387937,1.1182539677485146,10974.376882557604,96330.1190972119,148085.032671835,164153.59675618622,155781.04878967142,131788.61339520145,111.0687469924254,0.016818203659306738,41.214103158774414,92.28668702843343,120.10368599590616,0.012542475469308229,0.024038124552513026,True,True,True
Abhd6,39.58140250092662,63.254441108494284,53.75883324326619,40.87210040856553,31.320935892037586,17.12086872669912,53365.76010847579,266059.11766602076,407810.8140545208,526702.613021709,434863.692966889,463052.4319386953,25651.65188530643,44097.22449706117,53326.06520142264,80701.34724840957,74239.93957435116,86840.39423614966,0.9657589547706843,1.5433647892621574,1.311678498544685,0.997251094600163,0.7642092598620197,0.41773740296029055,0.14879935939119987,0.7418506958098023,1.1370959161973717,1.4686010514605938,1.2125272610084568,1.2911257161325758,0.07152431371915259,0.12295596919738204,0.14868867837159863,0.22501897748970506,0.207002681634255,0.24213643739642,0.16153382611460235,0.7144669634419804,1.171351993980762,1.3603678676301385,1.3641473269676765,1.2281320218648406,57197.004548762765,252983.36045689392,414760.34425376303,481688.38059731893,483026.6374697072,434865.40578347904,253.2310544760193,0.018654788019460692,37.156529457040925,194.4396670768705,307.19050761014955,0.011397957855303908,0.03726363817584514,True,True,True
Abi1,56.10233571870468,38.458700193964525,33.75554645507412,36.51240969831853,28.47357808367053,43.687733992266715,57099.272913053435,55120.57935570257,73195.58329481976,69207.4183759045,85171.24198969048,98843.60008073958,13560.99080296153,12784.283067586015,14947.463722250524,4293.487225248774,12286.908270227366,32517.520923468546,1.4203704051560555,0.9736778135257625,0.8546057589305065,0.9244026205335676,0.7208795698226496,1.1060638320314582,0.7810446767224043,0.7539786916233101,1.001221517812724,0.9466685468046167,1.1650331391641202,1.3520534278728251,0.1854969273227508,0.17487256362887482,0.2044620951398506,0.05872938779732834,0.16806911556388118,0.44479789884817195,0.7378672950830598,0.9414712708267168,1.017845059141888,1.0716251590863055,1.092007017476083,1.1391841983859474,49206.219333072695,62783.97505458117,67877.12039951875,71463.55851820743,72822.76524958872,75968.87394262348,30.01557770649107,0.01246629678692704,55.60169089563341,14.184330129731105,43.188810078552635,0.004289043661151562,0.043913307474871266,True,True,True
