gene,V1,V2,V3,V4,V5,V6
Crocc,1.0325583261111293,0.5060355288679541,0.0,0.27248066939043686,0.0,0.0
Crot,89.83257437166824,146.24426784283878,130.02136412324845,95.3682342866529,46.77802113745873,19.482367861416236
Cryl1,88.45582993685339,106.77349659113833,86.2641742740783,56.131017894429995,29.287108886061123,5.313373053113518
Cs,303.2279617679682,321.8385963600188,331.3044374294312,248.5023704840784,193.62033096895962,141.0995732993479
Csde1,134.57676850315048,86.53207543642016,68.76129833441024,62.94303462919091,35.79535530518581,23.614991347171195
Cse1l,13.423258239444678,4.048284230943633,1.2502054242620044,2.7248066939043682,0.8135308023905866,0.5903747836792798
Csk,45.43256634888969,35.928522549624745,28.754724758026104,17.711243510378395,9.76236962868704,12.988245240944158
Csnk1a1,204.44654857000356,164.46154688208512,173.7785539724186,152.04421351986377,130.97845918488446,129.2920776257623
Csnk1d,45.43256634888969,33.904380434152934,27.504519333764097,35.69496769014723,26.846516478889356,27.157240049246873
Csnk2a1,102.22327428500178,67.80876086830587,73.76212003145827,41.962023086127274,28.473578083670535,14.759369591981995
Csnk2b,99.81397152407582,72.36308062811744,60.00986036457621,35.15000635136636,25.62622027530348,28.337989616605434
Cst3,121.15351026370581,30.36213173207725,23.753903060978086,12.534110791960096,7.321777221515281,5.903747836792799
Cstb,117.02327695926128,58.19408581981473,53.75883324326619,33.787603004414166,18.304443053788198,27.157240049246873
Cstf2,15.832561000370646,9.108639519623175,7.501232545572027,4.0872100408565535,2.0338270059764665,1.1807495673585595
Cstf3,12.390699913333549,8.602603990755222,5.000821697048018,6.539536065370485,4.88118481434352,4.132623485754959
Ctbp1,89.48838826296452,50.097517357927465,37.50616272786013,23.16085689818713,14.643554443030562,5.903747836792799
Ctcf,33.73023865296356,19.22935009698226,23.753903060978086,11.444188114398347,11.796196634663506,11.217120889906317
Cth,71.2465245016679,30.36213173207725,16.252670515406056,12.534110791960096,15.457085245421144,13.578620024623437
Ctnna1,155.9163072427805,156.8710139490658,111.2682827593184,138.4201800503419,124.47021276575975,172.979811618029
Ctnnb1,275.69307307167145,222.65563270189983,170.0279376996326,172.2077830547561,125.69050896934564,160.5819411607641
Ctnnbl1,8.260466608889034,5.060355288679541,6.251027121310022,4.0872100408565535,1.6270616047811732,1.1807495673585595
Ctnnd1,148.68839896000262,128.02698880359242,88.76458512260233,82.28916215591192,63.45540258646575,50.772231396418064
Ctsa,37.860471957408066,44.02509101151202,45.00739527343216,19.891088865501892,13.423258239444678,4.132623485754959
Ctsb,187.23724313481807,187.23314568114307,143.7736237901305,110.8996324419078,53.28626755658343,39.55511050651175
Ctsd,85.70234106722371,67.3027253394379,46.25760069769416,48.22907848210732,32.541232095623464,21.253492212454073
Ctsh,61.953499566667745,13.662959279434764,7.501232545572027,2.179845355123495,1.22029620358588,0.0
Ctss,56.44652182740839,56.67597923321087,46.25760069769416,42.77946509429859,28.880343484865822,23.614991347171195
Ctsz,178.97677652592904,165.97965346868895,125.02054242620046,104.08761570714688,66.7095257960281,37.19361137179463
Cttn,74.688385588705,71.35100957038154,43.75718984917015,48.22907848210732,39.86300931713875,47.22998269434239
Cubn,8.604652717592742,75.39929380132516,78.76294172850628,55.586056555649115,17.08414685020232,0.5903747836792798
Cul1,36.483727522593234,26.31384750113362,28.754724758026104,19.346127526721016,17.490912251397614,13.578620024623437
Cul3,60.920941240556616,50.097517357927465,35.00575187933612,28.882950955386306,13.830023640639972,13.578620024623437
Cwc15,55.75814961000097,47.56733971358769,27.504519333764097,31.335276979900236,18.711208454983492,17.12086872669912
Cxadr,90.86513269777937,55.157872646607004,72.51191460719626,48.7740398208882,45.150959532677554,80.29097058038205
Cyb5a,559.9907988609357,445.8173009326676,355.0583404904093,158.8562302546247,56.94715616734107,12.988245240944158
Cyb5b,471.53496892408236,411.40688496964674,278.795809610427,212.80740279393117,97.62369628687038,30.109113967643275
Cyb5r1,3.0976749783333872,2.5301776443397705,0.0,0.5449613387808737,1.22029620358588,0.5903747836792798
Cyb5r3,376.19541681315474,366.8757584292668,317.5521777625491,224.25159090832955,139.52053260998562,93.27921582132623
Cyc1,604.3908068837143,352.20072809209614,252.54149570092488,149.59188749534982,55.32009456255989,21.253492212454073
Cycs,1027.0513483718698,839.006906863068,815.1339366188269,568.6671570178418,460.458434153072,432.15434165323285
Cyfip1,35.10698308777839,29.85609620320929,17.50287593966806,18.528685518549707,15.457085245421144,9.445996538868476
Cyp27a1,7.572094391481613,21.253492212454073,17.50287593966806,24.795740914529755,10.98266583227292,4.132623485754959
Cyp2b10,82.94885219759404,286.4161093392621,205.0336895789687,185.8318165242779,109.01312752033861,31.289863535001835
Cyp2c40,0.0,0.0,1.2502054242620044,0.27248066939043686,0.4067654011952933,0.0
Cyp2c55,15.832561000370646,39.47077125170043,33.75554645507412,10.3542654368366,2.0338270059764665,0.0
Cyp2d26,94.99536600222389,199.8840339028419,185.03040279077663,172.75274439353694,161.07909887333614,98.00221409076045
Cyp2s1,34.76279697907468,21.253492212454073,10.001643394096035,6.539536065370485,4.88118481434352,1.7711243510378396
Cyp3a11,71.93489671907533,487.8182498287078,715.1175026778665,698.3679556476897,530.0153177574671,226.1135421491642
Cyp3a13,201.34887359167016,352.20072809209614,420.0690225520335,449.04814315543996,465.33961896741556,458.13083213512124
Cyp3a25,69.18140784944565,223.16166823076782,206.2838950032307,132.4256053237523,52.87950215538813,8.855621755189198
Cyp4b1,12.390699913333549,50.60355288679541,53.75883324326619,43.05194576368903,29.287108886061123,17.711243510378395
Cyp4f14,398.5675138788958,514.6381328587094,475.0780612195617,325.61439992157204,211.92477402274778,92.09846625396764
Cystm1,789.5629333663101,853.6819372002386,797.6310606791588,635.4249210184988,459.23813794948614,681.8828751495683
D10Jhu81e,27.534888696296775,10.626746106227037,5.000821697048018,3.542248702075679,2.44059240717176,0.0
Daam1,9.293024935000163,6.578461875283405,10.001643394096035,7.629458742932232,11.796196634663506,22.434241779812634
Dab1,79.16280500185324,77.92947144566494,67.51109291014824,41.4170617473464,31.727701293232876,5.313373053113518
Dad1,372.75355572611767,236.82462751020253,172.5283485481566,105.99498039287994,64.26893338885634,62.57972707000367
Dap3,40.95814693574145,11.132781635094993,13.752259666882049,3.2697680326852425,3.2541232095623465,1.1807495673585595
Dapk3,38.20465806611178,27.325918558869528,22.50369763671608,23.16085689818713,21.151800862155252,12.988245240944158
Dars,26.502330370185646,11.132781635094993,5.000821697048018,4.904652049027863,3.6608886107576404,1.1807495673585595
Dars2,4.818605521851936,2.0241421154718164,2.500410848524009,1.3624033469521841,0.4067654011952933,0.0
Dazap1,66.08373287111228,31.37420278981316,22.50369763671608,17.98372417976883,8.135308023905866,3.542248702075679
Dbi,1846.9026593041065,1336.945867269135,1020.1676261977956,586.6508811976106,294.4981504653923,190.10068034472812
Dbnl,77.78606056703839,42.50698442490815,40.00657357638414,31.0627963105098,18.304443053788198,15.349744375661277
Dbt,13.423258239444678,5.5663908175474965,2.500410848524009,1.0899226775617474,0.4067654011952933,0.0
Dcaf8,32.35349421814871,17.205207981510444,17.50287593966806,7.629458742932232,5.287950215538813,2.9518739183963993
Dcps,7.572094391481613,1.0120710577359082,1.2502054242620044,0.5449613387808737,0.4067654011952933,2.361499134717119
Dctn1,38.548844174815486,31.37420278981316,15.002465091144053,20.981011543063637,15.050319844225852,16.530493943019835
Dctn2,74.34419948000131,59.71219240641858,40.00657357638414,29.427912294167182,25.62622027530348,21.253492212454073
Dctn4,22.716283174444843,17.711243510378395,15.002465091144053,13.351552800131406,8.135308023905866,7.084497404151358
Dctn5,19.618608196111452,14.168994808302717,12.502054242620044,11.444188114398347,6.915011820319986,6.494122620472079
Dcxr,31.66512200074129,44.02509101151202,30.004930182288106,16.62132083281665,8.54207342510116,1.1807495673585595
Ddb1,92.93024935000163,73.37515168585337,62.51027121310023,48.22907848210732,34.16829370040464,17.12086872669912
Ddc,134.92095461185423,154.84687183359398,112.5184881835804,71.38993538029446,23.999158670522302,7.084497404151358
Ddhd2,44.74419413148226,52.12165947339928,35.00575187933612,38.14729371466116,19.117973856178786,7.084497404151358
Ddi2,106.69769369815002,70.84497404151358,51.258422394742176,30.517834971728927,20.745035460959958,11.807495673585597
Ddrgk1,79.50699111055695,48.579410771323595,31.255135606550116,24.523260245139312,6.915011820319986,4.722998269434238
Ddt,82.60466608889033,65.78461875283405,33.75554645507412,31.335276979900236,17.490912251397614,9.445996538868476
Ddx1,36.483727522593234,16.69917245264249,7.501232545572027,6.539536065370485,4.88118481434352,2.361499134717119
Ddx17,77.09768834963097,32.38627384754906,51.258422394742176,22.61589555940626,18.711208454983492,25.386115698209032
Ddx18,17.897677652592904,4.048284230943633,2.500410848524009,3.542248702075679,1.6270616047811732,0.0
Ddx19a,9.293024935000163,3.0362131732077247,2.500410848524009,3.2697680326852425,2.8473578083670534,0.5903747836792798
Ddx21,27.19070258759307,8.602603990755222,3.7506162727860133,3.542248702075679,1.22029620358588,0.5903747836792798
Ddx39b,32.009308109445,17.711243510378395,11.25184881835804,6.267055395980048,3.6608886107576404,2.9518739183963993
Ddx3x,162.11165719944725,138.65373490981943,131.27156954751047,130.51824063801925,111.86048532870565,89.73696711925054
Ddx42,19.962794304815166,16.19313692377453,12.502054242620044,7.084497404151358,6.101481017929399,2.9518739183963993
Ddx46,39.237216392222905,11.132781635094993,12.502054242620044,6.539536065370485,2.0338270059764665,4.132623485754959
Ddx5,306.32563674630165,249.4755157319014,233.78841433699483,204.0880213734372,198.50151578330315,225.5231673654849
Ddx58,19.618608196111452,17.711243510378395,21.253492212454073,17.43876284098796,11.796196634663506,8.855621755189198
Ddx6,49.218613544630486,35.928522549624745,27.504519333764097,22.888376228796695,15.863850646616438,17.711243510378395
Decr1,86.04652717592744,64.77254769509813,50.00821697048018,27.24806693904369,10.169135029882334,3.542248702075679
Decr2,24.437213717963388,27.325918558869528,27.504519333764097,13.624033469521844,5.694715616734107,2.9518739183963993
Defa-rs1,23.748841500555972,59.71219240641858,11.25184881835804,13.896514138912279,9.355604227491746,10.036371322547756
Defa17,13.423258239444678,104.74935447566652,1.2502054242620044,5.4496133878087365,5.694715616734107,2.361499134717119
Defa20,6.539536065370485,60.21822793528655,5.000821697048018,3.542248702075679,2.8473578083670534,1.1807495673585595
Defa23,0.0,5.5663908175474965,0.0,0.5449613387808737,0.8135308023905866,0.0
Defa24,214.42794572241115,1166.9179295695023,111.2682827593184,123.97870457264877,90.7086844665504,89.14659233557126
Dek,24.093027609259682,13.15692375056681,11.25184881835804,8.991862089884416,6.915011820319986,2.361499134717119
Denr,48.53024132722307,11.638817163962948,23.753903060978086,8.174420081713107,4.88118481434352,2.361499134717119
Dera,89.14420215426082,68.82083192604178,80.01314715276828,40.5996197391751,22.37209706574113,17.12086872669912
Derl2,45.77675245759339,31.37420278981316,22.50369763671608,19.891088865501892,12.202962035858798,9.445996538868476
Dfna5,10.32558326111129,2.0241421154718164,5.000821697048018,6.812016734760922,6.101481017929399,12.397870457264878
Dgat1,491.1535771201938,551.0726909372021,415.0682008549855,346.5954114646356,284.7357808367053,188.32955599369026
Dgat2,164.17677385166954,206.46249577812526,212.53492212454074,214.4422868102738,220.87361284904426,285.74139530077144
Dgka,24.093027609259682,17.205207981510444,21.253492212454073,14.98643681647403,24.405924071717596,19.482367861416236
Dgkq,28.911633131111618,33.904380434152934,22.50369763671608,30.790315641119363,21.558566263350542,14.168994808302717
Dhcr24,83.63722441500146,50.097517357927465,51.258422394742176,48.7740398208882,38.642713113552865,26.566865265567593
Dhcr7,23.40465539185226,14.168994808302717,12.502054242620044,5.1771327184183,2.44059240717176,0.0
Dhfr,22.716283174444843,23.277634327925895,20.00328678819207,14.168994808302717,6.508246419124693,2.361499134717119
Dhodh,1.7209305435185485,0.0,0.0,0.0,0.4067654011952933,1.7711243510378396
Dhrs1,199.97212915685535,291.4764646279416,321.3027940353351,197.2760046386763,140.74082881357148,80.88134536406135
Dhrs11,243.68376496222646,178.63054169038782,145.02382921439252,88.82869822128242,49.218613544630486,31.289863535001835
Dhrs4,128.72560465518742,113.35195846642173,77.51273630424427,44.14186844125077,23.999158670522302,5.903747836792799
Dhrs7b,43.02326358796372,38.45870019396452,28.754724758026104,33.2426416656333,31.320935892037582,23.614991347171195
Dhx15,49.218613544630486,24.289705385661797,18.753081363930065,12.534110791960096,12.202962035858798,8.855621755189198
Dhx9,32.35349421814871,10.120710577359082,12.502054242620044,7.629458742932232,4.474419413148226,1.1807495673585595
Diaph1,47.84186910981565,39.47077125170043,37.50616272786013,32.97016099624286,30.507405089646998,43.09735920858743
Dirc2,20.99535263092629,15.181065866038624,12.502054242620044,11.989149453179222,11.796196634663506,15.940119159340556
Dixdc1,0.6883722174074195,0.0,0.0,0.0,0.4067654011952933,0.0
Dkc1,5.162791630555645,0.5060355288679541,0.0,0.8174420081713106,0.4067654011952933,0.0
Dlat,49.218613544630486,24.795740914529755,13.752259666882049,6.539536065370485,3.2541232095623465,0.0
Dld,86.39071328463113,60.21822793528655,40.00657357638414,22.61589555940626,9.76236962868704,4.722998269434238
Dlg1,20.65116652222258,16.69917245264249,13.752259666882049,10.081784767446162,4.067654011952933,0.5903747836792798
Dlg3,32.35349421814871,27.325918558869528,28.754724758026104,17.711243510378395,12.609727437054092,12.988245240944158
Dlst,162.455843308151,148.77444548717853,140.02300751734447,79.836836131398,40.269774718334034,14.759369591981995
Dmbt1,334.5488976600058,12.650888221698853,10.001643394096035,8.991862089884416,8.135308023905866,4.722998269434238
Dnaja1,228.88376228796696,156.8710139490658,158.77608888127455,106.81242240105125,53.69303295777871,38.96473572283247
Dnaja2,117.71164917666873,73.37515168585337,63.760476637362224,46.59419446576471,27.253281880084653,21.843866996133354
Dnaja3,34.41861087037097,20.74745668358612,7.501232545572027,6.812016734760922,2.0338270059764665,1.7711243510378396
Dnajb1,40.61396082703775,25.807811972265657,42.50698442490815,27.793028277824558,18.711208454983492,35.42248702075679
Dnajb11,98.43722708926097,50.60355288679541,38.756368152122135,17.711243510378395,10.575900431077626,4.132623485754959
Dnajb12,23.06046928314855,25.301776443397706,15.002465091144053,16.62132083281665,9.355604227491746,9.445996538868476
Dnajb6,86.39071328463113,75.90532933019313,72.51191460719626,55.586056555649115,36.2021207063811,24.795740914529755
Dnajc11,29.600005348519037,17.205207981510444,7.501232545572027,5.994574726589611,4.067654011952933,1.1807495673585595
Dnajc19,188.61398756963294,124.99077563038468,105.01725563800838,54.76861454747782,19.931504658569374,7.674872187830639
Dnajc3,78.47443278444581,58.19408581981473,42.50698442490815,25.340702253310628,15.050319844225852,6.494122620472079
Dnajc7,81.5721077627792,53.63976606000314,37.50616272786013,28.882950955386306,17.08414685020232,6.494122620472079
Dnajc9,9.981397152407583,4.554319759811587,0.0,2.7248066939043682,1.22029620358588,0.5903747836792798
Dnase1,34.07442476166726,208.48663789359713,197.5324570333967,137.87521871156105,50.84567514941166,21.843866996133354
Dnm1,32.35349421814871,16.69917245264249,22.50369763671608,6.539536065370485,3.2541232095623465,0.5903747836792798
Dnm1l,39.58140250092662,20.241421154718164,18.753081363930065,13.07907213074097,8.135308023905866,5.313373053113518
Dnm2,44.74419413148226,48.579410771323595,53.75883324326619,40.5996197391751,38.642713113552865,40.73586007387031
Dnpep,83.29303830629775,66.29065428170199,67.51109291014824,57.22094057199174,94.77633847850333,450.45595994729047
Dnttip2,11.358141587222422,6.072426346415449,6.251027121310022,3.2697680326852425,0.8135308023905866,1.1807495673585595
Dock1,8.948838826296452,4.048284230943633,1.2502054242620044,1.3624033469521841,1.22029620358588,0.5903747836792798
Dock8,15.144188782963226,25.301776443397706,20.00328678819207,17.166282171597523,7.321777221515281,1.7711243510378396
Dopey2,17.897677652592904,17.205207981510444,13.752259666882049,11.444188114398347,12.202962035858798,8.265246971509917
Dpm3,98.78141319796468,39.976806780568374,33.75554645507412,25.8856635920915,12.609727437054092,3.542248702075679
Dpp3,47.84186910981565,15.68710139490658,25.00410848524009,14.168994808302717,8.135308023905866,4.722998269434238
Dpp4,152.81863226444713,257.57208419378867,297.54889097435705,228.3388009491861,107.79283131675274,37.19361137179463
Dpyd,93.27443545870534,113.85799399528966,103.76705021374637,61.58063128223873,21.558566263350542,8.265246971509917
Dqx1,9.981397152407583,10.120710577359082,15.002465091144053,7.901939412322669,7.321777221515281,3.542248702075679
Drg1,22.716283174444843,19.22935009698226,10.001643394096035,7.084497404151358,4.88118481434352,5.313373053113518
Dsc2,74.34419948000131,63.760476637362224,65.01068206162422,63.760476637362224,54.50656376016931,100.95408800915686
Dsg2,75.37675780611244,62.24237005075836,73.76212003145827,62.94303462919091,65.48922959244223,118.66533151953524
Dsp,145.5907239816692,123.47266904378081,115.01889903210441,99.72792499689989,117.55520094543978,235.55953868803266
Dstn,926.5490046303865,841.0310489785397,798.8812661034208,723.9811385703907,751.2956960077069,950.5034017236406
Dtx3l,61.609313457964035,73.88118721472131,77.51273630424427,43.32442643307945,28.473578083670535,14.168994808302717
Dync1h1,93.27443545870534,79.95361356113675,71.26170918293425,59.40078592711523,43.117132526701084,23.614991347171195
Dync1i2,65.05117454500113,50.60355288679541,31.255135606550116,36.512409698318535,25.62622027530348,27.747614832926153
Dync1li1,46.80931078370452,35.928522549624745,33.75554645507412,24.795740914529755,15.457085245421144,19.482367861416236
Dync1li2,11.358141587222422,9.108639519623175,7.501232545572027,5.994574726589611,4.474419413148226,4.132623485754959
Dynll1,85.70234106722371,17.711243510378395,11.25184881835804,10.3542654368366,6.915011820319986,8.265246971509917
Dynll2,275.0047008542641,182.67882592133145,156.27567803275053,106.53994173166082,64.26893338885634,54.314480098493746
Dynlrb1,178.28840430852165,99.68899918698698,78.76294172850628,49.046520490278624,29.287108886061123,24.795740914529755
Ebp,61.609313457964035,44.53112654037997,36.25595730359813,13.351552800131406,9.76236962868704,4.722998269434238
Ech1,148.0000267425952,134.6054506788758,100.01643394096035,61.85311195162917,32.541232095623464,18.891993077736952
Echdc1,21.33953873963,8.602603990755222,10.001643394096035,6.812016734760922,4.067654011952933,2.361499134717119
Echs1,92.58606324129791,44.53112654037997,37.50616272786013,28.337989616605434,14.236789041835268,8.265246971509917
Eci1,68.14884952333452,48.07337524245565,35.00575187933612,10.081784767446162,3.2541232095623465,2.361499134717119
Eci2,63.6744301101863,34.41041596302089,15.002465091144053,10.899226775617473,3.6608886107576404,0.5903747836792798
Eci3,26.502330370185646,52.62769500226724,48.75801154621817,25.340702253310628,11.389431233468214,1.7711243510378396
Ecsit,34.07442476166726,9.108639519623175,7.501232545572027,4.632171379637427,3.6608886107576404,0.5903747836792798
Edc4,7.572094391481613,2.0241421154718164,1.2502054242620044,2.179845355123495,2.44059240717176,0.0
Edf1,689.0605896248268,716.0402733481551,721.3685297991765,501.3644316784038,430.7645598658156,392.0088563630418
Eea1,24.437213717963388,16.19313692377453,8.75143796983403,8.991862089884416,8.135308023905866,8.265246971509917
Eef1a1,3535.8238947132104,685.6781416160778,348.8073133690992,240.32795040236533,136.67317480161856,87.37546798453342
Eef1d,163.48840163426212,44.02509101151202,33.75554645507412,19.891088865501892,18.304443053788198,9.445996538868476
Eef1g,781.9908389748284,109.30367423547811,63.760476637362224,55.31357588625868,33.35476289801405,34.24173745339824
Eef2,1348.5211739011347,558.1571883413534,338.80566997500324,232.4260109900426,114.70784313707271,94.45996538868478
Eefsec,4.474419413148226,2.5301776443397705,1.2502054242620044,0.8174420081713106,0.4067654011952933,0.5903747836792798
Efhd2,106.3535075894463,86.53207543642016,91.26499597112631,78.47443278444581,87.86132665818336,153.49744375661277
Efnb1,53.69303295777871,34.41041596302089,27.504519333764097,27.793028277824558,26.03298567649877,22.434241779812634
Eftud1,19.274422087407743,7.590532933019312,3.7506162727860133,8.991862089884416,11.389431233468214,11.217120889906317
Eftud2,14.455816565555809,5.5663908175474965,1.2502054242620044,2.9972873632948054,1.6270616047811732,1.1807495673585595
Ehbp1l1,31.320935892037582,29.35006067434134,32.50534103081211,26.703105600262813,38.23594771235757,44.86848355962527
Ehd1,70.9023383929642,96.65278601377923,91.26499597112631,72.4798580578562,61.014810179293995,59.62785315160727
Ehd4,9.637211043703871,6.578461875283405,7.501232545572027,7.356978073541796,6.101481017929399,6.494122620472079
Ehhadh,46.1209385662971,55.157872646607004,57.50944951605221,34.87752568197592,14.643554443030562,2.361499134717119
Eif1,1108.2792700259452,722.6187352234385,556.341413796592,405.7237167223605,305.8875816988606,514.806811368332
Eif1a,74.34419948000131,39.976806780568374,47.50780612195617,26.703105600262813,13.830023640639972,3.542248702075679
Eif2a,46.465124675000816,17.711243510378395,10.001643394096035,10.899226775617473,7.728542622710572,2.9518739183963993
Eif2ak2,21.33953873963,17.205207981510444,18.753081363930065,13.351552800131406,10.98266583227292,7.674872187830639
Eif2b4,20.306980413518875,13.15692375056681,13.752259666882049,6.539536065370485,6.101481017929399,0.0
Eif2b5,18.586049870000327,8.602603990755222,10.001643394096035,8.71938142049398,5.694715616734107,1.1807495673585595
Eif2s1,32.009308109445,13.662959279434764,7.501232545572027,7.629458742932232,4.067654011952933,1.1807495673585595
Eif2s2,160.73491276463244,68.31479639717381,57.50944951605221,32.15271898807155,20.745035460959958,11.217120889906317
Eif2s3x,57.823266262223235,23.277634327925895,17.50287593966806,8.174420081713107,4.474419413148226,3.542248702075679
Eif2s3y,37.51628584870436,19.22935009698226,16.252670515406056,14.441475477693153,10.169135029882334,12.988245240944158
Eif3a,128.03723243778,40.48284230943633,23.753903060978086,25.340702253310628,12.609727437054092,4.132623485754959
Eif3b,71.93489671907533,29.35006067434134,21.253492212454073,9.264342759274854,5.287950215538813,1.7711243510378396
Eif3c,78.1302466757421,38.45870019396452,22.50369763671608,23.705818236968007,11.796196634663506,7.674872187830639
Eif3d,47.153496892408235,20.241421154718164,16.252670515406056,10.626746106227037,6.508246419124693,7.674872187830639
Eif3e,138.70700180759502,37.44662913622861,27.504519333764097,11.444188114398347,3.2541232095623465,1.7711243510378396
Eif3f,487.0233438157493,103.23124788906263,47.50780612195617,46.86667513515514,20.745035460959958,17.12086872669912
Eif3g,54.72559128388984,23.277634327925895,16.252670515406056,14.168994808302717,5.694715616734107,2.9518739183963993
Eif3h,316.651220007413,75.39929380132516,46.25760069769416,30.790315641119363,15.457085245421144,14.168994808302717
Eif3i,174.50235711278083,25.301776443397706,8.75143796983403,8.991862089884416,4.067654011952933,1.7711243510378396
Eif3j1,48.53024132722307,13.662959279434764,15.002465091144053,11.716668783788785,8.54207342510116,9.445996538868476
Eif3k,320.43726720315374,98.67692812925107,53.75883324326619,36.2399290289281,20.338270059764668,14.168994808302717
Eif3l,72.27908282777905,22.771598799057934,10.001643394096035,9.53682342866529,5.287950215538813,3.542248702075679
Eif3m,83.29303830629775,18.723314568114304,11.25184881835804,7.629458742932232,5.694715616734107,2.361499134717119
Eif4a1,222.34422622259646,97.66485707151514,67.51109291014824,62.94303462919091,52.06597135299754,43.68773399226671
Eif4a2,153.16281837315083,135.61752173661174,135.02218582029647,99.45544432750945,67.1162911972234,49.59148182905951
Eif4b,123.56281302463178,58.70012134868268,51.258422394742176,34.60504501258548,23.185627868131718,11.217120889906317
Eif4e,66.42791897981598,32.38627384754906,26.254313909502095,26.430624930872376,16.270616047811732,17.12086872669912
Eif4g1,141.4604906772247,67.3027253394379,57.50944951605221,34.87752568197592,28.880343484865822,14.168994808302717
Eif4g2,324.911686616302,219.61941952869213,177.52917024520465,144.41475477693155,105.75900431077626,122.20758022161094
Eif4h,133.20002406833567,101.20710577359083,88.76458512260233,88.01125621311111,70.37041440678574,64.94122620472078
Eif5,180.69770706944763,113.35195846642173,83.7637634255543,67.3027253394379,43.523897927896385,49.59148182905951
Eif5a,334.5488976600058,98.67692812925107,61.26006578883822,48.22907848210732,26.03298567649877,16.530493943019835
Eif5b,83.63722441500146,31.37420278981316,20.00328678819207,20.163569534892325,12.202962035858798,10.626746106227037
Eif6,233.3581817011152,212.0288865956728,241.28964688256687,205.45042472038938,234.70363648968424,339.4655006155859
Elac2,5.506977739259356,2.0241421154718164,1.2502054242620044,0.8174420081713106,0.8135308023905866,0.0
Elavl1,72.96745504518647,44.02509101151202,25.00410848524009,21.798453551234946,9.76236962868704,7.674872187830639
Elmo3,17.897677652592904,15.181065866038624,13.752259666882049,13.07907213074097,6.508246419124693,12.397870457264878
Elmod2,13.767444348148388,15.181065866038624,12.502054242620044,10.899226775617473,6.508246419124693,2.361499134717119
Elovl1,43.02326358796372,26.81988303000157,27.504519333764097,17.98372417976883,13.423258239444678,11.217120889906317
Emc1,16.52093321777807,7.084497404151358,7.501232545572027,7.084497404151358,1.6270616047811732,2.9518739183963993
Emc10,83.29303830629775,35.42248702075679,17.50287593966806,22.343414890015826,13.423258239444678,7.084497404151358
Emc2,26.15814426148194,21.759527741322028,13.752259666882049,7.901939412322669,3.6608886107576404,2.361499134717119
Emc3,37.860471957408066,22.771598799057934,16.252670515406056,16.348840163426214,8.54207342510116,6.494122620472079
Emc4,40.61396082703775,22.265563270189986,11.25184881835804,7.084497404151358,2.8473578083670534,4.722998269434238
Emd,18.586049870000327,10.626746106227037,3.7506162727860133,8.446900751103541,4.474419413148226,5.903747836792799
Eml4,64.36280232759371,24.289705385661797,17.50287593966806,10.3542654368366,7.728542622710572,0.5903747836792798
Endod1,9.637211043703871,2.5301776443397705,7.501232545572027,1.3624033469521841,1.22029620358588,2.361499134717119
Endog,63.33024400148258,35.42248702075679,25.00410848524009,19.891088865501892,13.016492838249386,14.168994808302717
Engase,7.572094391481613,2.5301776443397705,1.2502054242620044,0.27248066939043686,0.8135308023905866,0.0
Eno1,312.86517281167215,333.4774135239818,275.04519333764097,192.64383325903884,109.41989292153389,83.24284449877845
Enpep,370.68843907389544,371.43007818907836,292.548069277309,198.63840798562848,90.7086844665504,30.699488751322555
Enpp3,1.7209305435185485,13.15692375056681,20.00328678819207,76.02210675993189,154.97761785540675,197.77555253255875
Entpd5,78.47443278444581,81.97775567660857,68.76129833441024,52.86124986174475,27.253281880084653,9.445996538868476
Entpd7,66.77210508851968,72.36308062811744,73.76212003145827,59.40078592711523,36.2021207063811,31.289863535001835
Entpd8,31.320935892037582,48.579410771323595,56.2592440917902,64.85039931492398,66.7095257960281,123.97870457264877
Epb41,19.618608196111452,8.096568461887266,7.501232545572027,7.084497404151358,3.2541232095623465,1.7711243510378396
Epb41l2,5.851163847963065,4.048284230943633,3.7506162727860133,1.907364685733058,0.8135308023905866,0.5903747836792798
Epb41l3,202.72561802648502,232.27030775039097,181.27978651799066,124.2511852420392,60.20127937690341,11.217120889906317
Epb41l4b,141.11630456852097,116.89420716849742,106.26746106227037,101.09032834385208,61.42157558048929,51.362606180097345
Epcam,1180.902538962428,829.8982673434449,781.3783901637528,744.144708105283,888.782401611716,1475.9369591981995
Ephx2,158.66979611241018,371.9361137179463,386.3134760969594,309.53804042753626,213.95860102872427,103.31558714387396
Epn1,167.61863493870663,178.1245061615199,141.27321294160652,107.90234507861298,67.92982199961398,40.73586007387031
Eprs,33.73023865296356,6.578461875283405,5.000821697048018,3.2697680326852425,1.6270616047811732,1.1807495673585595
Eps15,26.15814426148194,25.807811972265657,17.50287593966806,12.806591461350532,4.067654011952933,7.674872187830639
Eps15l1,4.818605521851936,5.060355288679541,0.0,1.907364685733058,2.44059240717176,1.1807495673585595
Eps8,113.92560198092792,116.89420716849742,133.77198039603448,112.80699712764086,119.58902795141624,185.96805685897314
Eps8l2,102.5674603937055,138.65373490981943,123.77033700193843,146.3221194626646,139.52053260998562,129.88245240944156
Eps8l3,105.32094926333517,101.71314130245878,133.77198039603448,100.27288633568077,162.29939507692205,389.0569824446455
Ept1,60.2325690231492,51.615623944531315,62.51027121310023,62.39807329041004,80.94631483786337,134.6054506788758
