gene,"mRNA (scaled to molecules/cell), V1","mRNA (scaled to molecules/cell), V2","mRNA (scaled to molecules/cell), V3","mRNA (scaled to molecules/cell), V4","mRNA (scaled to molecules/cell), V5","mRNA (scaled to molecules/cell), V6","protein (scaled to molecules/cell), V1","protein (scaled to molecules/cell), V2","protein (scaled to molecules/cell), V3","protein (scaled to molecules/cell), V4","protein (scaled to molecules/cell), V5","protein (scaled to molecules/cell), V6","protein SEM (scaled to molecules/cell), V1","protein SEM (scaled to molecules/cell), V2","protein SEM (scaled to molecules/cell), V3","protein SEM (scaled to molecules/cell), V4","protein SEM (scaled to molecules/cell), V5","protein SEM (scaled to molecules/cell), V6","mRNA (mean-normalized), V1","mRNA (mean-normalized), V2","mRNA (mean-normalized), V3","mRNA (mean-normalized), V4","mRNA (mean-normalized), V5","mRNA (mean-normalized), V6","protein (mean-normalized), V1","protein (mean-normalized), V2","protein (mean-normalized), V3","protein (mean-normalized), V4","protein (mean-normalized), V5","protein (mean-normalized), V6","protein SEM (mean-normalized), V1","protein SEM (mean-normalized), V2","protein SEM (mean-normalized), V3","protein SEM (mean-normalized), V4","protein SEM (mean-normalized), V5","protein SEM (mean-normalized), V6","protein model MAP (mean-normalized), V1","protein model MAP (mean-normalized), V2","protein model MAP (mean-normalized), V3","protein model MAP (mean-normalized), V4","protein model MAP (mean-normalized), V5","protein model MAP (mean-normalized), V6","protein model MAP (scaled to molecules/cell), V1","protein model MAP (scaled to molecules/cell), V2","protein model MAP (scaled to molecules/cell), V3","protein model MAP (scaled to molecules/cell), V4","protein model MAP (scaled to molecules/cell), V5","protein model MAP (scaled to molecules/cell), V6",beta MAP (proteins/(mRNA*hour)),delta MAP (1/hour),half life MAP (hours),beta HDI68 lower bound (proteins/(mRNA*hour)),beta HDI68 upper bound (proteins/(mRNA*hour)),delta HDI68 lower bound (1/hour),delta HDI68 upper bound (1/hour),filter1_pval>0.05,filter2_confidence_intervals<4fold,filter_passed_both
Rnh1,60.92094124055662,47.061304184719745,41.25677900064615,33.78760300441417,42.71036712550579,85.60434363349556,1645532.4689901685,884796.9643261739,870377.6636837166,853334.770763311,882683.8607425818,1016481.1226975366,349415.0028121747,119588.38476441918,102554.48439846213,83911.70426163195,47018.37553966137,152338.1208953586,1.1740350625108775,0.906939716873062,0.7950780819646197,0.651136206985788,0.8230908373535426,1.6497200943121102,1.6045608497640447,0.8627666701825103,0.8487063913804378,0.832087844337373,0.8607061801310385,0.9911720642045952,0.3407150234942941,0.11661078945301105,0.1000010110614797,0.08182241191376807,0.045847679114312735,0.14854509973013164,1.1534823058747488,1.1030236305401662,1.014880402330739,0.9163324842368716,0.8539510601391881,0.9583301168782858,1182935.871208417,1131188.7600798493,1040794.8407956094,939730.5533311055,875756.2523068225,982800.5734816849,485.85159305524576,0.01852768369754781,37.41143209669999,80.55249111071299,956.7385187173039,0.004548739049572962,0.044261709573223465,True,False,False
Rnpep,127.69304632907631,74.38722274358926,41.25677900064615,46.86667513515514,31.72770129323288,19.482367861416236,481356.82835365203,517167.2643741006,562308.9457151066,561661.3713011185,650810.1948168424,774479.9632731045,40130.22653892719,84436.70173193906,92204.5909745256,102880.83423549346,76426.40413297278,108780.62507148132,2.2440753569779575,1.3072797480508382,0.7250459106836583,0.8236341269770849,0.5575820661542878,0.342382791156172,0.814068868867437,0.8746313444108363,0.950974787161477,0.9498796117330827,1.100647768837086,1.3097976189900806,0.0678680891214797,0.1427990343565161,0.15593605960829884,0.1739916823049489,0.12925204899851242,0.18396938651418157,0.7878240254836656,0.9775606875074018,1.0417448898111517,1.0662390258643166,1.0761623036277057,1.0504690677057589,465838.3199632916,578029.1202099803,615981.0739486427,630464.3935972833,636332.00221583,621139.6578988971,84.57441476118764,0.004580857276327374,151.3138565006034,51.17716520436531,112.99401716626734,0.0021211666230249787,0.011477189252916152,True,True,True
Rnps1,28.567447022407908,10.626746106227037,11.25184881835804,7.3569780735417964,4.067654011952933,1.1807495673585595,273608.33645200083,404824.23630530154,298741.0464384613,297369.2955528043,364221.74651279853,301046.1244954781,48617.775166204716,16232.948531674178,107153.03467326061,69829.12625852514,21972.579014624844,40629.834557372786,2.7184902790183054,1.0112456308998816,1.0707306680116393,0.7000931290845336,0.3870796673300982,0.11236062565554238,0.8462938915310196,1.2521558471921383,0.9240315044085187,0.9197885620687942,1.1265688876063,0.9311613071932293,0.15037892001585856,0.05020989258601528,0.3314334639028827,0.21598743579914775,0.06796305859094993,0.1256715392729002,0.7430729799075176,1.1679525770404495,1.1876399023275217,1.1409461560817682,0.9864798481568964,0.7739085364858467,240236.83017151363,377601.1676992609,383966.1153550219,368869.943255871,318930.708231087,250206.02104409,779.5992416998932,0.01881866291656381,36.83296648827537,449.77033268647216,1175.134110630313,0.014287388262997774,0.027572994206911085,False,True,False
Rock1,41.646519153148866,25.301776443397703,32.50534103081211,25.613182922701068,25.219454874108187,27.747614832926153,38983.13345966608,14086.487587253667,31258.95024262536,3918.154474838133,46744.60573112169,31395.07353068207,16902.74649485206,12890.727107048606,18040.86989019731,1635.6616290322274,16500.836950876153,17444.075249427282,1.4035480321280251,0.8527065228640845,1.0954770858442122,0.8632013723762582,0.8499321667131395,0.9351348200742796,1.4057566825918497,0.507967736367763,1.1272177040319713,0.1412911520344995,1.6856403282623258,1.1321263967115909,0.6095238307069064,0.46484784997980255,0.6505652870145702,0.05898300268371552,0.5950307159390508,0.6290444912256558,3.6606055591797775,1.1823841874424172,0.4801779985284896,0.2776548265626874,0.20609832103649967,0.1930791072501277,101512.4998684664,32788.77571805884,13315.84849130418,7699.664738322503,5715.326453199358,5354.289756835724,4.978191416354666,0.06648816074338912,10.425121898545893,2.6423991190596303,8.374348549472138,0.05226624477116301,0.10528797952048326,False,True,False
Rock2,55.069777392593544,43.0130199537761,61.26006578883821,58.03838258016305,53.69303295777871,54.314480098493746,18915.471992740382,13239.323576423045,8635.625046671617,14620.65034566367,22588.474556869318,22282.105101537803,806.6552233643957,2144.5726203825634,3552.1132989025427,4442.775346978251,2499.591092142737,9791.969302899399,1.0154581418328834,0.7931377860037719,1.1296038502392822,1.0701976822910626,0.9900716882870615,1.0015308513459396,1.1317407646849609,0.7921283800924025,0.5166822640007953,0.874775210935438,1.351501959764443,1.3331714205219607,0.04826337929489218,0.12831296296733677,0.21252821091064797,0.2658178432154584,0.14955424507022844,0.5858680571591449,1.1212624486704241,0.9283281986605906,0.9522010510921541,1.0267977281506564,0.998382650626202,0.9730279227999729,18740.341521797924,15515.714013114646,15914.715520921747,17161.495171952858,16686.57669251205,16262.807699606594,19.656527074099525,0.06542354069181255,10.594767162253103,9.734704476316,34.16792427243422,0.031953202284333265,0.1987326767663207,False,True,False
Romo1,266.4000481366713,144.2201257273669,96.26581766817435,58.85582458833437,37.82918231116228,17.711243510378395,93611.01109558225,221383.39959516755,345585.67937660485,323275.74945123325,213655.63273110177,183945.9144490545,41439.74428271333,150742.58611966216,120988.06487445849,62017.82660015084,103465.83312476137,28254.72647333687,2.572744206922015,1.3927981454278582,0.9296819819016914,0.5683969759478873,0.36533330351993387,0.1710453862806142,0.4065750214096011,0.961521079376348,1.5009613008872367,1.4040639366680532,0.9279575387048572,0.7989211229539045,0.17998272555511033,0.6547111227797927,0.5254801170389304,0.26935826119843304,0.44937687164717854,0.12271703816007062,0.374470463070824,1.1909453814580298,1.3409596501959091,1.2409481237227546,1.0405421217145987,0.8121342598378828,86219.16455161486,274206.7157283248,308746.43567135045,285719.4920044577,239577.4333689693,186988.14537402676,74.8301681340617,0.021776726283675774,31.829723693571925,39.367160591045646,174.40036100720397,0.015941877988247578,0.039258824409193656,True,True,True
Ros1,2.0651166522222586,0.0,0.0,0.0,0.0,0.0,35762.430804802185,166178.18000975053,42344.05296194452,25758.06969783752,24797.613269842877,36888.24333600717,18482.227835496305,127365.62185286632,42344.05296194452,23260.77035930889,24797.613269842877,26404.52173720376,6.0,0.0,0.0,0.0,0.0,0.0,0.6468377801773026,3.0056772610931533,0.7658800759688974,0.4658881471436272,0.44851629937321075,0.6672004362438091,0.3342894472441248,2.303671597713295,0.7658800759688974,0.4207193058702539,0.44851629937321075,0.4775805738809786,1.0789440354604836,1.322820885842238,1.126469760886065,0.9592637722703852,0.8168767661233576,0.6956247794174707,59652.763943121856,73136.25123151112,62280.37092444954,53035.869781709065,45163.56298256038,38459.77121683285,751.3314392200407,0.00836863776348988,82.82676346489274,56.4877466629062,2044.6621309936431,0.0030668526590697924,0.028117184638451267,True,False,False
Rp2,22.716283174444843,28.337989616605434,27.504519333764094,14.441475477693153,14.643554443030562,9.445996538868476,0.0,27718.635657867388,19055.808493833243,44138.43282764373,35648.21781050737,27324.858589247262,5575.987699755336,20250.79251640314,14135.047390045334,25764.705219557938,25257.748347430483,19960.027666507824,1.1640439851601283,1.4521154764371296,1.4094061977183903,0.7400203870304602,0.7503754615081819,0.48403849214570976,0.0,1.0807472046359823,0.7429843234706085,1.7209536747870064,1.3899209262857577,1.065393870820645,0.21740727768773757,0.78957664705817,0.5511242740352094,1.0045636260024238,0.9847974214465642,0.7782397507329147,0.0,0.6420455706916252,1.1797604149807688,1.4020050909781296,1.4157867009574892,1.3604022223919876,0.0,16466.965793118074,30258.09270303951,35958.14834458665,36311.614376382095,34891.13216197268,96.1403001799064,0.014967974867187638,46.308681482318796,22.142656521947604,467.18567351012507,0.005811476548095346,0.06622058194563746,True,False,False
Rpl10,2759.340033477641,517.1683105030492,283.796631307475,140.05506406668457,65.08246419124693,67.89310012311718,1253372.935391389,1365336.4796063474,1506640.9511686447,2187614.0011901124,2114815.615906021,2049084.699601081,221499.81841626792,103422.46861398086,333020.1728503614,197537.232797129,393035.4727641594,211196.90575212848,4.318964450965014,0.8094803544067831,0.444203159831603,0.2192164921839234,0.10186814448849862,0.10626739812417814,0.717794668537502,0.7819151173191441,0.8628388340070694,1.2528255737243226,1.2111346361274113,1.1734911702845514,0.12685082328794173,0.05922905663741733,0.19071746152934285,0.11312768014665454,0.22508764863997427,0.1209504439420151,0.5577231361022231,0.9986932675575034,1.0865518881697682,1.120018474105929,1.1223563775070955,1.1146568565574808,973864.9712408844,1743862.3706478085,1897276.1838774327,1955713.6659191968,1959795.982181802,1946351.5089964704,32.907712743684634,0.0012290597630647,563.9653997227608,33.41340869876514,13018.077215833768,0.001234497777280374,10.700738376723537,False,False,False
Rpl10a,1693.7398409309556,201.40214048944577,96.26581766817435,71.66241604968491,37.42241690996698,23.02461656349191,2289908.7474485487,3168558.441200875,3375587.060598785,3134402.253903956,2940174.1755448086,2745667.7321099318,796026.8302726119,135913.97039264053,189517.67232789868,51553.1595769608,167302.97334120295,69945.25503072138,4.785663526976094,0.5690619389725665,0.27199915912463496,0.20248222451652398,0.10573707447236164,0.06505607593781852,0.7782497024226588,1.076868092111077,1.1472289576341768,1.0652597506741799,0.9992492843822136,0.9331442127756937,0.2705381358407305,0.04619180005797641,0.06440958499213562,0.017520886430265517,0.05685968463253914,0.023771634557135983,0.753685399159742,1.1303598398384511,1.110462565004509,1.062220600434655,1.0040563979918409,0.9392151975708014,2217631.157439033,3325951.6540166526,3267406.2494366113,3125459.909696648,2954318.545237977,2763530.8949799817,76.62810326172975,0.004259637887170679,162.72443783251842,43.57440313200964,113.58307229925181,0.0029150640302969856,10.71375676697541,True,True,True
Rpl11,1788.046834715772,242.89705385661802,136.27239124455852,95.64071495604333,57.760686969731644,40.14548529019103,4573278.034401818,5495721.978650008,5744189.885384813,5287904.426798797,5083291.556464796,4512979.783267734,399518.79974162905,1105700.9311920477,571611.5298749415,320241.4149399865,218847.90852647863,543121.733190202,4.5444122299562535,0.6173352513676308,0.3463432329363988,0.24307575522600455,0.14680173202378585,0.10203179848992786,0.8938769699617982,1.0741746452051608,1.1227393154338556,1.0335553515264773,0.9935624337170823,0.8820912841556255,0.07808855080960171,0.21611644658887733,0.11172519546729735,0.06259326974863802,0.042775248713194165,0.10615667919870064,0.8691924051769002,1.1373268404945267,1.0974699712845093,1.035893420267391,0.9663852361095376,0.8937321266671352,4446986.18248805,5818822.983873864,5614906.1691404125,5299866.518647074,4944246.827680146,4572536.98313842,100.00173273857472,0.005069251227199869,136.73561429363662,40.23529400213075,158.42774408208763,0.0022150873883622405,6.934011233507898,True,True,True
Rpl12,861.4978300853853,53.63976606000314,17.502875939668062,38.14729371466115,17.490912251397614,14.168994808302715,5751028.755845803,6276070.077528251,5978868.876365357,5925214.99906775,5792803.712562979,5221593.674292903,883481.1996910805,426267.0111826553,388823.8678006743,376910.43582969997,605247.6182263939,230104.84248403172,5.156365883685585,0.32105276422259005,0.10476083538450774,0.22832489763290145,0.1046892285250515,0.0848063905493634,0.9874259474478504,1.0775731970133442,1.0265450783758552,1.017332947316523,0.9945985209068374,0.8965243089395907,0.1516897754633169,0.0731881416789915,0.066759321219383,0.06471383816744428,0.10391831239937131,0.03950797357275906,0.9887776856579208,1.1108826568991013,1.0554374264066968,1.0004528476082353,0.9488312224850504,0.8956181609429964,5758901.635160535,6470073.143925085,6147145.520075947,5826900.853004626,5526242.913769534,5216316.029727318,127.20491231628408,0.003381283870321705,204.99526426747403,17.01760073137065,309.8539860072732,0.0018270717200685558,10.711543639682663,True,False,False
Rpl13a,2723.200492063751,320.82652530228285,176.2789648209426,141.9624287524176,89.48838826296452,40.73586007387031,1688235.17553683,1573513.0076259272,1729478.1046186853,3012132.47831449,3114130.2164549874,2081544.0114080112,747720.4753370776,354101.09488055,381597.0102362372,949787.5202455359,767428.3465026306,293873.0345731009,4.67837860989766,0.5511705648688803,0.30284209363086934,0.24388729071545825,0.15373842752444283,0.06998301336268908,0.7674358460848696,0.7152855856998505,0.7861840054844552,1.3692514351739773,1.415617440101996,0.9462256874548525,0.339897843582618,0.16096683524131747,0.17346589424129352,0.43175322950412104,0.34885662314225985,0.133588438504974,0.7095164674526512,1.0834881269364398,1.0901354395383125,1.0720320895812434,1.043030490858281,1.001797385633073,1560821.8772774546,2383499.2559994715,2398122.272391684,2358297.820160928,2294498.9770906046,2203792.791038788,34.97881625136064,0.003033869916794685,228.46964423981052,10.863663596589737,101.34852519814415,0.001372002527716289,2.8154977278483613,True,True,True
Rpl14,2058.577116156888,175.0882929883121,96.26581766817435,87.19381420493978,43.93066332909168,40.14548529019103,3924701.402082695,3012497.4379594875,3939742.7241363307,4068045.4585800017,5840816.28570729,4418227.725359289,705068.0571931085,799697.6451992516,863361.1188567191,251400.30519664625,455170.6796974599,225542.89025126328,4.938212386957545,0.4200100984607662,0.23092700755221324,0.20916465552514812,0.10538295802295743,0.0963028934813703,0.9343032620811044,0.7171465787952481,0.9378839564629156,0.9684273407980997,1.3904481258260517,1.0517907360365815,0.16784649794634945,0.19037374873710083,0.2055292943493153,0.05984764219483485,0.1083566384488095,0.05369209947771607,0.7642242849745248,1.0590009348150378,1.0635226226049943,1.0553168148772891,1.0398270115134038,1.0181083312147503,3210255.432550119,4448515.4043213315,4467509.530885221,4433039.625447441,4367972.044665571,4276738.995955409,78.18229642379715,0.0017212436987451769,402.7013612687525,36.83791919585865,129.74544368733766,0.0008983382278924772,6.076894418644352,False,True,False
Rpl15,937.9071462176088,120.4364558705731,81.26335257703029,45.776752457593396,20.74503546095996,23.6149913471712,110441.4835954654,0.0,151079.8795757367,136428.62321019373,320088.3826026561,254906.13786112593,95645.13042531534,41192.21066033912,89631.59746443212,98831.162525857,115059.31930758359,85552.28807588402,4.576110226898456,0.5876173346405695,0.3964892050342943,0.2233477652027504,0.1012163830002895,0.11521908522364109,0.6810757416386112,0.0,0.9316865155996671,0.8413344579285646,1.9739361105427828,1.5719671742903738,0.589828894160364,0.2540260644087932,0.5527443559246794,0.6094766669457156,0.7095532283583323,0.5275878786959289,0.12825274044571305,1.0474788996957434,1.172737008918208,1.2260768673214586,1.2235694098208258,1.201885073798052,20797.133217416147,169856.4735825341,190168.00513350245,198817.4588383929,198410.8560048281,194894.58006850432,80.99493532437671,0.0026526768284472393,261.3010273722952,20.482736731217987,384.20724340952006,0.0013592578611533329,0.007295733563391114,False,False,False
Rpl17,1836.577076042995,253.52379996284503,158.77608888127457,107.35738373983213,74.84483381993397,56.08560444953157,4991757.167635193,4468447.352514818,5265561.962804235,4573699.556740616,5124505.373881253,3856735.700717279,457220.7357429592,334773.93611739675,1297740.5282760304,754884.7229562488,731959.1862212202,583202.3381600378,4.430531709967039,0.6115971116152763,0.38302911745401946,0.2589873842829621,0.1805545837917602,0.13530009288894165,1.0590450544524685,0.948020288415578,1.1171351426661378,0.9703504664695636,1.0872087504398933,0.8182402975563594,0.09700338833010465,0.07102522608740533,0.2753270326016999,0.16015541335062053,0.1552915597045902,0.12373148998073262,1.0165667618805148,1.0849818118393368,1.0456384050514682,0.999565583583088,0.951031307523098,0.9022161301224942,4791537.8091447465,5114008.807493945,4928565.580119575,4711403.585140177,4482639.644097371,4252551.688297579,32.888691972642924,0.003217151176245714,215.45371746217415,21.559750206177807,190786.96600698095,0.0022268576300313566,10.658486108267832,True,False,False
