gene,M_mean_scaled,P_mean_scaled
Ppp1r1b,75.2758041435519,1077312.1833795947
Ppp1r2,48.21025557604262,30064.572929063666
Ppp1r21,10.620764870745061,1536.19798242684
Ppp1r35,13.301368426737483,13958723.348183466
Ppp1r7,8.970359283562551,123415.88895248754
Ppp1r8,3.530137719718871,1325.1138728239337
Ppp1r9b,7.6639827725454,18795.366306016687
Ppp2ca,74.9176719629444,252146.0979932207
Ppp2r1a,17.7289516680168,797428.7212528622
Ppp2r2a,17.85405669151402,125059.08217036161
Ppp2r4,34.672241548627106,82142.05614116833
Ppp2r5a,25.888796026039604,12384.544521896496
Ppp2r5c,43.70565517854241,6728.421274660964
Ppp3ca,35.51171528279402,11654.989826015482
Ppp4c,27.583513395739086,55268.989293899875
Ppp4r1,26.88991497720558,3549.310041631507
Ppp5c,27.91492052514475,72568.55590347212
Ppp6r3,32.368480478455744,67432.09758851399
Ppt1,12.425356325028467,231732.9746899474
Pptc7,19.504834470158546,1004.3184593335114
Pqbp1,7.320043168407703,5439.411406995371
Prap1,3431.2151379208517,42944.39421096702
Prdm16,6.3754626262328875,103934.24892077262
Prdx1,783.5398791455272,23084643.991390478
Prdx2,144.89007857581402,1850398.9889302412
Prdx3,23.53814552684001,627033.0723980231
Prdx4,3.952733887604756,2749355.4923400874
Prdx5,506.6894032278381,3364181.8377668913
Prdx6,154.94964749965663,4587677.228855812
Preb,27.419888229719678,203559.97110401688
Prep,4.48640988216165,601581.4723803647
Prkaa1,7.334755839079125,7185.48477333974
Prkaca,18.02377052031392,22273.54850454681
Prkag1,15.788347515353458,53606.48661384607
Prkar1a,29.124567731478916,14581.687153242041
Prkar2a,84.87998996626928,443340.9176898992
Prkca,44.986619503416705,73435.85499867128
Prkcd,82.04101453045313,186995.02961338265
Prkce,11.598155779309328,45088.43830161519
Prkcsh,56.99814822359696,3844656.779720293
Prkg2,57.09595088828528,39757.725454436055
Prkra,12.652847780835339,155672.50184226528
Prmt1,3.493806598608197,110962.25389304454
Prmt5,2.4028954681694037,17715.89134188645
Prodh,5.75507880274458,284097.3420797537
Prosc,12.847482308279181,128582.22767802926
Prpf19,8.196633186377035,576306.0624632571
Prpf3,4.158784315394577,41027.074512082
Prpf31,2.9400474814336914,1709.4944066031037
Prpf4,2.751442881731778,37943.679677729546
Prpf40a,27.46351740761743,40164.43080729882
Prpf6,10.301599888471447,50538.052462338965
Prpf8,13.984991627166359,111887.44548853695
Prps1,4.411584790618515,14124.557673373021
Prps2,1.8761371221187064,34103.473025832755
Prpsap1,81.04306422810359,139990.5081341605
Prr15,51.71318740849264,439995.7703135339
Prrc1,32.956305005019985,217918.7625399575
Prrc2a,14.528221956105908,3494.950436781392
Prrc2c,22.46398483815167,23963.797077064937
Prss30,14.400015844302933,63823.846570951464
Psap,63.675181796949325,18860.587179599286
Psd3,1.7416920101826296,4350.901122088019
Psen1,31.85266480484961,105623.86047910953
Psip1,1.4339407979686192,48085.96784011824
Psma1,42.95336371851483,1431353.2041459086
Psma2,46.67959977674238,179378.58053827626
Psma3,47.49643465329739,355590.1785248618
Psma4,65.51106441911163,1326882.8126042513
Psma5,34.53638253519265,1860486.1972769878
Psma6,38.046803541550055,803603.6949912979
Psma7,94.48401145260931,2287645.47810898
Psmb1,90.17815399198646,702952.293397219
Psmb10,120.24793982991896,1001686.6484746352
Psmb2,48.88540084536043,504563.67645965796
Psmb3,61.53613203452093,151008.68984464518
Psmb4,59.32057364566155,796166.5847882712
Psmb5,45.149346297239994,226102.03984505392
Psmb6,90.63756333435657,732513.8846161558
Psmb7,26.345294788571007,681916.6395876462
Psmb8,154.91725862564238,747337.56124228
Psmb9,49.341475680903635,312365.153720829
Psmc1,27.753100928989728,311270.5667429292
Psmc3,37.645308164514795,373793.9477054525
Psmc5,29.537234025927262,502200.052571506
Psmc6,23.028583156718337,247693.0989331575
Psmd1,17.541801140927735,203131.14105564426
Psmd10,12.346834577975024,12993.09990394704
Psmd11,26.282110494749507,353740.17213587306
Psmd12,10.60929966948588,226337.87180025186
Psmd13,34.61885261587502,265114.14999489364
Psmd14,22.690141213055952,385209.1154757831
Psmd2,18.71192210091843,239841.58952909402
Psmd3,24.364411485494674,387981.6888245751
Psmd4,46.01371973151374,345640.19714038336
Psmd5,3.500529478074581,38226.672963757
Psmd6,14.31198328157417,220777.4129686423
Psmd7,23.927392365884092,290985.70983527356
Psmd9,8.824780990714848,52380.86126355955
Psme1,109.0192177047522,1625870.2512492307
Psme2,217.06959212284826,2427968.2179757557
Psme3,23.09949856411387,130587.89535388001
Pspc1,2.742590933198949,55650.11964997684
Ptbp1,24.532787494452368,113247.0014087413
Ptbp3,132.4155117225907,211936.8264850198
Ptcd3,5.48870749034512,152490.09392793945
Ptdss2,16.75850214543546,18298.366730385973
Pter,1.415328790254838,12326.13756562738
Ptges2,20.164686413604997,223187.298749172
Ptges3,41.02291677127767,453192.0269116964
Ptgfrn,25.7300635191656,1963.3081598614756
Ptgr1,17.243484054079612,621677.2082203744
Ptgr2,27.847374926464592,288709.4639954984
Ptma,136.42839120266925,8323206.261350264
Ptms,66.88811135459143,1023038.3732308699
Ptp4a1,136.43369439843138,65074.36077226937
Ptp4a2,94.41380025702335,89669.40712895554
Ptpn1,5.050644530411792,16620.876298558702
Ptprf,114.11144633814375,1290.8284538436621
Ptprh,50.80169021368963,13798.075131122292
Ptrh2,4.283639791059538,164077.76344092403
Pttg1ip,68.14422101969937,107757.52186360577
Puf60,18.431518287853766,76928.25190319032
Pura,96.08175788228579,618247.2645986881
Purb,70.06257798311681,577928.5399008073
Pvrl2,57.140331752946054,150220.65044476528
Pxn,34.81052300199423,39588.663683185565
Pycard,230.85605201581484,2383429.4194506854
Pycrl,29.11213751049279,211596.459866725
Pygb,2.681033569513129,40632.24556916822
Qars,30.63559476781224,324487.30720244424
Qdpr,29.46190314353386,853053.5861863765
Qsox2,1.214739808071994,5225.412269928925
Rab10,76.58726260487502,1859520.105912541
Rab11a,90.3823939806859,2636422.389690334
Rab11fip1,40.46105374041387,183505.02114437838
Rab11fip3,18.608125419029886,10545.503678965706
Rab14,74.99526733975223,1736585.1205293033
Rab17,37.694337314041334,253630.10343066847
Rab18,46.00060964484802,1073898.9363114268
Rab19,4.005750324568196,20361.412357136232
Rab1b,35.176808397204226,834293.8426035335
Rab21,22.513876145006005,524058.52326194616
Rab22a,28.1796545603033,9263.055358827005
Rab25,54.71536895256596,490475.28416050854
Rab27b,4.859885298206959,80953.44633774828
Rab2a,89.44319667217553,1460490.8535780434
Rab35,16.15785268625285,161510.72497651234
Rab3a,2.719374463653363,15306.284210821323
Rab3gap1,8.827815127163168,6309.607821696675
Rab3gap2,55.713751398722586,2189.3879948494323
Rab43,3.0879234402979274,202950.7899886882
Rab5a,44.65709554716472,511414.8841695919
Rab5b,10.731348645017802,6175.793606406526
Rab5c,90.81730898601329,1774294.2599384484
Rab6a,95.57528229711852,4613314.151834046
Rab8a,91.85600984071748,1029999.2018416201
Rab8b,4.765566869044891,6037.353699567604
Rabac1,17.906288574438967,242555.49249929292
Rac1,165.40936332926046,2798659.430536099
Rad21,30.490427620234513,35157.10900777841
Rad23b,36.145249364062515,415883.9447975201
Rad50,3.686875669894551,9640.234639813823
Raf1,16.998397954465354,8686.37023566646
Rala,50.16364753347611,284259.70523406815
Ralb,14.951131276088612,206982.29841438166
Ralgapa2,18.948573179475705,643.0855216454867
Raly,36.77345590343889,832709.3904575884
Ran,48.057443439325645,3921303.954525828
Ranbp1,24.196197378301324,850200.3427498853
Ranbp2,7.929616397206573,159666.19247091998
Ranbp3,6.729082555975864,81463.50079588688
Rangap1,7.671285089905226,238807.31325765917
Rap1a,58.36400689504605,252142.39952812137
Rap1b,36.394741808875885,214257.22943802993
Rap2c,45.00088633558294,175240.35888876874
Rars,12.901230346448415,535365.944184994
Rars2,6.4043389623447595,67708.57842448102
Raver1,15.03559804375569,25168.313309732766
Rbbp4,8.096434862499022,273167.64528885274
Rbbp7,11.29205827797397,134629.97949963852
Rbm10,5.873953955907439,25919.596948706658
Rbm15,9.311001508721558,11705.561632188697
Rbm17,13.140002885906519,86572.76519227301
Rbm22,5.7317975116279305,2263.9695594188993
Rbm25,45.42085829498398,153713.06083816104
Rbm26,7.786383853982105,6200.623280800581
Rbm27,14.401107768232377,6319.006173779195
Rbm3,45.621561095324466,77025.0916969482
Rbm39,128.9152275317756,112357.79395768755
Rbm47,139.0167195784579,507444.9141072402
Rbm5,30.623615863210556,8677.289579375874
Rbm8a,25.379095187303687,763684.0794516929
Rbmx,4.863111464755467,511163.64795548696
Rbp2,9917.132649710054,29783091.548262376
Rbx1,51.99609948159813,270255.9117629906
Rcc1,3.025639040305684,799055.4202640541
Rcc2,2.479867584049842,86319.44209572305
Rcn2,2.1633627208027826,120443.80803104007
Rdh11,9.946255035419634,499435.7573275564
Rdh13,3.730315252305113,150974.22421824848
Rdh14,18.84222380585913,79346.87694534932
Rdh16,2.12164836602768,77663.68162336569
Rdh7,73.15050264072123,467990.1608109616
Reep3,189.0545703540188,81037.75685364455
Reep4,11.002862164394921,7197.192661424638
Reep6,107.91858577326705,922039.902165268
Reg3b,866.6930169808143,4864470.255059826
Reg3g,596.8924663540569,456677.4984164724
Rer1,111.14977858031106,1229003.4567094583
Retsat,56.57342907317712,142323.99889595073
Rexo2,6.588516826963698,491976.89424266294
Rfc2,9.683699065914114,54751.39323765051
Rfk,388.2431765309861,43554.20759083107
Rhoa,122.20559479471136,3289445.776042868
Rhob,23.105900074664564,81156.70875493683
Rhoc,125.10261596929082,245105.06297624751
Rhod,64.25751231495775,23426.746426561916
Rhog,19.767494519369713,654594.2728065477
Rhot1,8.263029039069059,39013.03112472224
Rhot2,24.143185810563878,159648.41513642034
Rhpn2,40.604133815999354,33241.33286842704
Ripk1,17.306523792754376,12858.732336837937
Ripk3,5.773988137570698,39381.07928292867
Rmdn1,9.937777408635194,60384.76670986042
Rmdn3,90.47657333258049,973462.0459107626
Rnasel,46.02543813252467,14088.39076485546
Rnf121,24.24437228299232,47138.05403567709
Rnf170,15.051714573146883,26231.886462148133
Rnf213,24.59056207819309,14230.002958265692
Rnf5,46.00637937332582,64120.012061025445
Rnh1,51.89022303155633,1025534.4752005814
Rnpep,56.90229872718601,591297.4279723208
Rnps1,10.508570599974378,323301.7976261408
Rock1,29.67231487618235,27731.0675043645
Rock2,54.2314597952739,16713.60843665097
Romo1,103.54704032368129,230242.897783124
Ros1,0.34418610870370975,55288.09834669746
Rp2,19.51496976406776,25647.6588965165
Rpl10,638.8892672782023,1746144.113810599
Rpl10a,353.9195414352866,2942383.0684678177
Rpl11,393.460527838819,5116227.6108279945
Rpl12,167.07461214323632,5824263.349277173
Rpl13a,582.0821098793715,2199838.832326488
Rpl14,416.8668649395995,4200671.838970848
Rpl15,204.9572889884894,162157.41780752965
Rpl17,414.52746448273547,4713451.185715565
Rpl18,429.08254204616514,876502.6972503721
Rpl18a,795.852364986025,2252053.560978644
Rpl19,460.5405813432056,1737251.0120512007
Rpl21,476.0128591823853,47869.142169831415
Rpl22,169.11222771136377,10356399.95210213
Rpl22l1,222.1146963870573,607946.6703215019
Rpl23,497.5276937097656,3446839.9530002065
Rpl23a,372.238248886628,9413153.74510224
Rpl24,372.5325287764728,1612884.2850289063
Rpl26,506.34749409094053,2949330.7804199825
Rpl27,199.84526542979393,3862774.847097881
Rpl27a,410.74170700594124,1974297.8264651168
Rpl28,492.94591029803405,1223512.6627617336
Rpl29,386.99360897532944,2269107.718083517
Rpl3,288.9197150086922,1604422.2638687978
Rpl30,204.97438727557198,4226850.485731343
Rpl31,351.4538256479388,3961264.768613729
Rpl32,707.7341553109472,80373.96729616822
Rpl34,468.8125864960703,2825075.987084225
Rpl35,337.082060748534,1489145.9971325004
Rpl35a,538.2316907860292,3072626.701595901
Rpl36a,231.38206658759478,34398.29926375309
Rpl37a,712.5038844552381,543771.9132076817
Rpl38,418.08456919332275,158405.36889840337
Rpl4,299.0735177588952,835271.9152241925
Rpl5,127.55227974449183,2057224.3907071713
Rpl6,336.7167799355122,1361250.5955990248
Rpl7,345.24039016861894,847865.2696283492
Rpl7a,249.56763722715968,2673551.7450151592
Rpl8,454.9629328751569,2403891.1841772147
Rpl9,460.54508507292456,1706247.6196229088
Rplp0,640.2992116174862,6996262.858838152
Rplp1,686.268454012799,3968381.5564807747
Rplp2,460.1066876580308,19497576.66540921
Rpn1,36.262977510176846,3133732.9274541344
Rpn2,36.961092135820984,2674696.0603380515
Rprd1b,10.931219112039713,118309.76103981816
Rps10,318.592222523628,1178409.9782127582
Rps11,592.3485186542684,4803284.792974506
Rps12,418.0227421962475,5069492.1533744
Rps13,298.2309149383731,3351258.6707375757
Rps14,882.3242704838412,15399183.078660965
Rps15,352.1666419884959,2064659.0888523553
Rps15a,446.4924580707238,2454041.647943207
Rps16,589.1620253418613,3340471.5969448467
Rps17,321.10922769434404,4110220.0078895106
Rps18,655.9333994378285,6077648.057774078
Rps19,684.7882881308241,6084426.980431587
Rps2,517.4392874945868,568461.3602929214
Rps20,367.2215681205134,6382352.875563021
Rps21,195.24088850511757,2835017.4880685746
Rps23,547.6539571520094,318285.30896904576
Rps24,436.2859322544236,855815.8474459192
Rps25,310.0909340397901,7243094.818357288
Rps26,400.7771853735269,2770763.0830163043
Rps27,650.5736229653063,2614166.111550838
Rps27a,470.3099398328289,188127.90462785834
Rps27l,336.45679461300557,826252.6978689339
Rps28,402.7375881034139,10013995.466276161
Rps3,466.2257456688232,8678207.348926282
Rps4x,537.535829699041,2448148.17413533
Rps5,557.7597557247581,3227330.339722043
Rps6,401.7395087665754,2719913.9030298977
Rps6ka1,61.04615947355824,228465.91478086845
Rps6ka3,14.23339945188929,26906.285011559932
Rps7,398.4905852817228,4847387.107202553
Rps8,634.2629809668334,6256723.869266252
Rps9,457.73255166454925,290153.9126129291
Rpsa,280.0342019880978,4568479.017469588
Rraga,10.63124892296619,58165.541431595804
Rragd,46.78289279806703,3313.928480706925
Rras2,17.452278290717782,210259.81403860135
Rrbp1,325.82050056325494,2400717.2039520345
Rrp7a,10.541217847292984,1457.1159558141535
Rsl1d1,7.889986679810709,135263.57601205783
Rtcb,19.856547489271115,471273.5719257667
Rtn3,68.57021408137022,125374.25783112134
Rtn4,11.35617441992032,45721.451762195
Rtn4ip1,4.552791735828937,17258.194542790025
Rufy3,11.0691490681553,4655.5307300875675
Ruvbl1,1.4082954976312532,295470.8958054954
Ruvbl2,2.9269352644816014,246326.22926059962
S100a10,617.2794846698735,1778658.9441742266
S100a6,154.00254165515,543948.6803610679
Sacm1l,31.90312246355252,546519.8092882358
Sae1,17.13831120719415,73257.23878124502
Safb,15.906394291443865,140990.44799201182
Safb2,19.260476319830584,7486.187419204783
Samhd1,40.113828017382595,125929.12045141317
Samm50,35.32447011012467,161683.8904886735
Sap18,45.82367444957046,252432.32318610288
Sar1b,153.81785495641455,1915843.4110319496
Sarnp,8.941325001932457,939625.8997588867
Sars,14.766029171510446,598695.123696078
Sars2,1.445488167416471,69188.25832406689
Sart1,19.999622999957232,76526.32845658353
Sart3,3.1272159637936174,14077.772725288132
Sbds,45.48012925273839,66060.79682393403
Scamp1,19.065007633108422,38105.99443761095
Scamp2,47.4060797740955,62276.06844658059
Scamp3,14.296952285253306,54701.642324273904
Scarb2,8.917286241846917,5622.625719473705
Sccpdh,19.487767833045023,26998.09486273862
Scfd1,8.762258302975459,324950.67085169925
Scfd2,1.1678053387033067,1892.0142630251357
Scin,28.191292923411932,1412247.3079591934
Scly,9.03631964485462,10269.586193200472
Scmh1,0.7337856623058258,89813.98806365737
Sco1,10.222710819181982,100270.81454811577
Scp2,938.9105640520979,4258356.160120106
Scpep1,3.8499046600561564,121694.3345431882
Scrn2,19.659564473264414,133704.71784088862
Scyl1,5.851932577017073,14176.472792072593
Scyl2,12.54272627870553,30789.414740018266
Sdc4,44.43332570165139,17948.89780875578
Sdcbp,130.24758836299006,19726.99748523129
Sdcbp2,83.08671307156582,60916.216466701626
Sdf4,83.72067838366152,90188.97915191897
Sdha,174.38045999623463,4097484.428778719
Sdhaf1,9.355535145347938,10668.896532687948
Sdhb,239.57001763969552,4192973.262367168
Sdsl,12.432754505275073,3813.4199818733064
Sec11a,29.13929044492895,122471.32020382945
Sec13,79.85743234870486,671916.0069039583
Sec14l2,113.2998623131714,370652.7290146409
Sec16a,22.116698554122078,15108.790986211112
Sec16b,26.406460179564203,56744.117984566976
Sec22b,72.99997964887531,2901049.489917526
Sec23a,122.69226175987649,695588.8775925922
Sec23b,17.886874666069087,197527.72738052253
Sec23ip,14.544035071852264,2792.2345714073635
Sec24a,73.40579920292102,174239.03176783296
Sec31a,110.85297917034035,818880.5882188176
Sec61a1,65.46049963743683,1516853.0327894536
Sec61b,177.783722728807,6765653.330484279
Sec61g,269.74987324423165,531144.0697304095
Sec62,43.515595288921155,155698.23827044273
Sec63,27.958450796889476,204782.46173158704
Seh1l,12.6766847723687,10169.610503380114
Sel1l,43.28497383377918,41926.22572242162
Selenbp1,15.202531240185651,246020.22597075265
Sema3b,15.597364907406089,147671.77908233707
Sema4b,24.350989464038634,5563.7732146776625
Sep15,63.876695323418026,248142.7079080985
Sephs1,7.024278164634372,89191.38471288884
Sephs2,92.44638066815065,49820.401494011436
Sepsecs,12.36494505541129,707313.4037143431
Sept11,4.910780274269572,203842.44018627788
Sept5,7.343144906815776,301774.7682632908
Sept7,30.574095226185108,162068.91874980566
Sept9,15.326837710619643,147618.70550457493
Serbp1,65.92770308899227,843437.7394805906
Serhl,17.964669681142727,160764.688527084
Serpinb1a,421.91359552529093,7464166.45481344
Serpinc1,1.3668632536372536,103816.67466195743
Set,32.359105088128416,1942906.3805089379
Sf1,24.61345809180286,109766.03637531029
Sf3a1,10.689170496466645,303283.8836184778
Sf3a2,6.446850348549968,75247.16650936553
Sf3a3,4.124292240077002,186426.60693237625
Sf3b1,47.763275846005406,227386.15975906746
Sf3b3,6.385083303819724,289616.14176791464
Sf3b4,8.72736573381977,118969.62490387286
Sfn,280.92618119482523,4333637.787665148
Sfpq,27.6208402735658,1548007.8818545176
Sfxn1,162.1538310874257,1168635.3807930364
Sfxn3,1.7662536034094167,56293.59665844637
Sgpl1,153.47311740786688,2631900.142542152
Sgta,28.12194084188752,373190.1623593939
Sh3bgrl,66.62552982164945,169104.17058166748
Sh3bgrl3,58.2670478237614,494686.0355772127
Sh3gl1,12.776508165845074,70448.48840003378
Sh3glb1,88.45400519441166,105491.20027986588
Shkbp1,11.513475983004954,2889.998270364924
Shmt1,2.660463524295988,158597.66127765566
Shmt2,1.6269322659656733,449332.0878223461
Shpk,8.593241382146134,25848.753023180605
Shroom3,31.41011333152849,576.3575023847466
Siae,8.6015135884589,21989.112106511253
Sigirr,9.291926011558347,53349.91005433887
Sipa1l3,40.01276114531767,3070.9103010598287
Sirt2,14.204947955745503,19340.638025494733
Skiv2l2,3.145864186375739,106673.32946587207
Slc12a2,4.042691924888033,148752.84269289256
Slc12a6,13.228058577458755,2321.239870158144
Slc12a7,28.94944906182423,120511.06225076025
Slc13a2,30.601662349157497,109493.69525392282
Slc15a1,168.30325237421843,636268.2385095047
Slc16a1,21.445281285956913,851790.0176219604
Slc16a10,58.25375970602024,748906.7917240937
Slc16a3,23.96603697799578,23877.314454158037
Slc1a5,0.6705182873157813,6298.710167741138
Slc22a18,28.267108293791868,321041.96350814175
Slc25a1,48.041172920662355,467273.1468689572
Slc25a10,65.19758151924792,919737.029931053
Slc25a11,68.87936884797737,878268.6907889973
Slc25a12,1.7340920613838418,24594.838197467205
Slc25a13,10.54832874320587,81206.12512680082
Slc25a15,99.70162782893242,1097319.4129714638
Slc25a20,29.85779008520241,701422.6117270732
Slc25a22,51.4120653431446,630796.4222389171
Slc25a24,55.55853569032369,849261.5476088038
Slc25a25,14.756877156925652,211593.2844403464
Slc25a3,581.4492209705473,8598456.528430304
Slc25a45,78.25034643924279,817217.2658084467
Slc25a5,1124.0957166272112,17146293.109940242
Slc26a2,47.79087188000713,13573.478539611242
Slc26a6,135.3054518252665,814204.0967893669
Slc27a2,29.298476094147144,301989.33051362913
Slc27a4,433.03008868645173,1510215.2622539194
Slc28a2,153.4994078806486,139376.19230074223
Slc2a2,120.69523818993224,262684.9123204552
Slc30a5,27.274668737962504,31124.732820111796
Slc30a7,11.175222113196641,84062.85479351897
Slc33a1,14.34328388357845,143484.321902769
Slc34a2,115.7850111814664,906338.7211667987
Slc35a1,5.3331469798804285,6504.128415046728
Slc35f2,23.029886891978578,46244.47056154602
Slc35g1,65.7686419093636,65147.214006997696
Slc38a10,30.11675956543576,8764.631287296821
Slc39a11,12.596168772943559,77917.55928092399
Slc39a14,34.91030226811002,13256.002703418148
Slc39a4,72.94243604904274,47209.292900464534
Slc39a5,60.82360115233783,3329.9194449185834
Slc3a1,50.49480298476316,508505.9224964806
Slc3a2,92.37984969443727,3052648.2017936576
Slc43a2,220.97871417917293,789117.2632831564
Slc44a1,44.72191437928752,12881.60050357972
Slc4a2,20.213814469284568,11490.359966796792
Slc4a4,57.09432395814961,32217.16588028127
Slc4a7,59.33205923680458,28960.851462064642
Slc51b,122.07599791023347,585885.7637963948
Slc52a2,50.23747382503697,41275.18242971475
Slc52a3,13.047282780177412,154377.80371005062
Slc5a1,460.6788947508683,6519489.174705844
Slc5a11,31.034122047276735,133431.06453052253
Slc5a9,12.565697765318225,23681.431468562154
Slc6a19,247.66479696535615,1780224.6947178126
Slc6a8,309.7819679556903,6303.369034445638
Slc7a1,3.9169356424139417,1982.1128332191784
Slc7a5,0.10277779634902444,9631.216723105297
Slc7a7,108.45785772579906,740533.6945802466
Slc7a8,65.23304135323205,377743.71466508
Slc9a1,8.473744794015627,26524.005757351388
Slc9a3,2.0549408828719575,187122.2813699268
Slc9a3r1,474.7238256370569,10352945.54556959
Slirp,54.0063676505762,103748.67349819817
Slk,11.603902074637029,8622.673008421318
Slmap,28.945479425331566,20416.93595256277
Sltm,21.373420640065046,28132.670304057217
Smap1,68.17695073953327,76842.165074023
Smap2,14.260198454460914,3099.8831698513463
Smarca4,19.47259988974304,1588531.2861740778
Smarca5,23.68735717526008,118991.79635968937
Smarcb1,8.159148667358725,5362.66495937806
Smarcc2,20.760651981706754,20813.89079526695
Smarcd2,17.31632524035629,6652.259938972155
Smarce1,11.636911470639035,85706.25704814952
Smc1a,9.385780342617737,101166.06188527611
Smc2,2.035831909780031,2548.8231100509643
Smc3,5.6425281654963655,74025.28232304977
Smc4,5.198096562287811,1129.300725445293
Smc5,2.43637109256046,5950.963328698886
Smdt1,477.69214780086537,4445.248836738089
Smek1,17.397536930445508,11715.861230499826
Smim24,1460.7820082084806,6820895.511922379
Smpd2,29.430503331049934,151581.09999999998
Smpdl3a,39.32500153740578,22239.06881795825
Smpdl3b,49.79206868095597,158224.45705845693
Smu1,13.753327853334767,93812.73761709685
Snap23,22.637368541718903,560305.9591612528
Snap29,15.516303250342851,24052.98465339039
Snd1,15.489082451069379,783082.5377685158
Snf8,67.88631303073299,75170.19705594791
Snrnp200,8.045519800879177,136757.40003122133
Snrnp40,5.0684573764090946,91841.9440048751
Snrnp70,16.90875824283152,41208.07890306427
Snrpa,11.803357744469468,450742.4417297193
Snrpa1,5.448389994777419,660695.0545741132
Snrpb,36.35734158833262,128714.89663173148
Snrpb2,10.133456385055029,333831.9881141884
Snrpc,25.709817277477143,89590.7754555359
Snrpd1,11.277262221807382,868538.0199938606
Snrpd2,38.50242614772892,2232544.2291081264
Snrpd3,20.961294829702172,1052596.8383644528
Snrpe,42.00920984226784,180269.5128197159
Snrpf,31.656307788709924,747559.2676638245
Snrpg,39.88063226332223,99564.72204209566
Snw1,19.512719268678058,107200.76913477917
Snx1,16.958637985274112,192016.8877946821
Snx12,9.092090542098276,7843.345225015608
Snx2,10.482829436750231,104399.71631312738
Snx3,87.52874787127257,176876.8520356063
Snx4,27.88863796485526,70396.62246149911
Snx5,22.324570072434142,129993.86105296691
Snx6,23.050112743783174,5151.05577928068
Snx7,42.53997312669968,46610.19916490768
Snx9,21.757006699562965,317163.8385583978
Soat2,56.53378292214352,1144969.2473523994
Sod1,183.90164255802316,6672693.88691593
Sod2,61.80402376273742,1380450.5810821091
Son,104.14278038575412,31249.75386926628
Sorbs1,2.38672050806627,6236.721548222107
Sord,62.641317300964964,828632.2354795627
Sort1,12.058165862436589,2084.5409239679834
Sowahb,32.139822843023005,5758.110994972117
Sp1,18.787416711035917,115898.80968673508
Spag9,42.78676223810579,1901.5919425365853
Spata5,0.5860162177602378,139085.08455240916
Spcs2,56.57997483454793,271436.0255279685
Spcs3,11.857923508279285,858081.7224883991
Sphk2,29.075444545025338,75411.26915072372
Spint1,106.68829883091871,196529.54580551616
Spint2,308.9996181549405,54502.38610579518
Sppl2a,47.812503416491246,13395.508838975848
Spr,47.12989027612977,719415.8910408925
Spryd4,2.804867725025575,54261.993416726364
Sptan1,31.270590834185814,1293776.9114255772
Sptbn1,88.61332413869148,1017206.2505704941
Sptlc1,16.78089054223522,272259.4355356802
Sptlc2,40.83207810982379,185906.71393334251
Sqrdl,30.48855175091982,1191871.8778265235
Src,41.14246539926101,68788.54607232955
Sri,105.88492127770819,1158303.8945031592
Srm,0.9377712339470151,11851.90964919248
Srp14,34.74142168560857,28693.13934482282
Srp68,15.91170874729111,105339.08525294087
Srpk1,32.20244626287516,11609.753462138056
Srpr,15.230593502576435,81222.27626204993
Srprb,7.748930376279515,429355.20295390283
Srrm1,39.487378659937264,65262.56764482664
Srrm2,70.34953090514514,41904.89590482349
Srrt,6.330095438981435,167720.39162112286
Srsf1,25.12820892654915,1427573.08786596
Srsf10,11.0700790903204,32105.69537947315
Srsf2,85.28555023403074,1289376.307711736
Srsf3,51.74845582102984,617126.5984172003
Srsf4,9.142564025785672,113806.41259797117
Srsf5,72.27933328859118,125119.33390709694
Srsf6,28.956514308743408,277583.2622287328
Srsf7,20.492938284565717,558038.8579380078
Srxn1,85.23527182370977,48466.98916600455
Ssb,20.913022844817903,214352.41559463483
Ssbp1,7.705373628118441,987208.1694946626
Ssfa2,29.322906522598682,13227.918232107142
Ssr1,41.23825220438728,300591.51913167286
Ssr3,53.74929534252127,1450500.930401324
Ssr4,108.25266123851817,1454037.5778111601
Ssrp1,11.000685924701648,16056.666171055358
St13,28.642877115280953,1093285.3831502872
St14,79.45658366574712,88621.47665790761
St3gal4,496.23543247625554,1031350.1916446044
Stard10,56.20836463638545,238037.389463931
Stat1,26.942642608202178,255842.63166838107
Stat3,48.401560161558926,88322.16550269256
Stau1,7.400770370510391,18283.102865803845
Steap3,0.7246467337658986,4769.185406281889
Stim1,2.058147876843111,44545.03164765375
Stip1,10.751241259168346,685485.5581291821
Stk10,11.223092386936303,6149.574507756565
Stk24,49.37179148195036,74062.97504820609
Stk25,47.32497155505869,58861.32385485904
Stk38,34.713926688046236,4860.41482813557
Stk39,7.278871428004453,35988.020548157685
Stmn1,6.049903741574194,91635.14737534961
Stom,29.233575702488924,408235.3697053458
Stoml2,17.295636203428888,616022.5631361278
Strap,25.628539244183738,247080.89787472025
Strn,10.557818256017457,85285.53888007412
Strn3,25.895261749508112,3437.2589470578046
Stt3a,42.31519596005856,625133.2453577182
Stt3b,49.99058002527195,134708.13020421477
Stub1,69.92210842131806,1660.3921634315966
Stx12,66.58668831021157,713539.4924098499
Stx3,46.11318401957296,9682.848620020393
Stx7,68.67779871675647,490714.34241578873
Stx8,18.33116475739715,264130.77506432805
Stxbp2,35.1109174223826,86606.51310709324
Stxbp3,19.75713493673809,96261.53679242202
Styk1,26.37384275625482,79413.95788346691
Sub1,56.92303493474023,1046352.9364571458
Sucla2,93.48568621985815,4532296.891064558
Suclg1,105.30627311185872,3557237.719214538
