gene,"mRNA (scaled to molecules/cell), V1","mRNA (scaled to molecules/cell), V2","mRNA (scaled to molecules/cell), V3","mRNA (scaled to molecules/cell), V4","mRNA (scaled to molecules/cell), V5","mRNA (scaled to molecules/cell), V6","protein (scaled to molecules/cell), V1","protein (scaled to molecules/cell), V2","protein (scaled to molecules/cell), V3","protein (scaled to molecules/cell), V4","protein (scaled to molecules/cell), V5","protein (scaled to molecules/cell), V6","protein SEM (scaled to molecules/cell), V1","protein SEM (scaled to molecules/cell), V2","protein SEM (scaled to molecules/cell), V3","protein SEM (scaled to molecules/cell), V4","protein SEM (scaled to molecules/cell), V5","protein SEM (scaled to molecules/cell), V6","mRNA (mean-normalized), V1","mRNA (mean-normalized), V2","mRNA (mean-normalized), V3","mRNA (mean-normalized), V4","mRNA (mean-normalized), V5","mRNA (mean-normalized), V6","protein (mean-normalized), V1","protein (mean-normalized), V2","protein (mean-normalized), V3","protein (mean-normalized), V4","protein (mean-normalized), V5","protein (mean-normalized), V6","protein SEM (mean-normalized), V1","protein SEM (mean-normalized), V2","protein SEM (mean-normalized), V3","protein SEM (mean-normalized), V4","protein SEM (mean-normalized), V5","protein SEM (mean-normalized), V6","protein model MAP (mean-normalized), V1","protein model MAP (mean-normalized), V2","protein model MAP (mean-normalized), V3","protein model MAP (mean-normalized), V4","protein model MAP (mean-normalized), V5","protein model MAP (mean-normalized), V6","protein model MAP (scaled to molecules/cell), V1","protein model MAP (scaled to molecules/cell), V2","protein model MAP (scaled to molecules/cell), V3","protein model MAP (scaled to molecules/cell), V4","protein model MAP (scaled to molecules/cell), V5","protein model MAP (scaled to molecules/cell), V6",beta MAP (proteins/(mRNA*hour)),delta MAP (1/hour),half life MAP (hours),beta HDI68 lower bound (proteins/(mRNA*hour)),beta HDI68 upper bound (proteins/(mRNA*hour)),delta HDI68 lower bound (1/hour),delta HDI68 upper bound (1/hour),filter1_pval>0.05,filter2_confidence_intervals<4fold,filter_passed_both
Rars2,17.897677652592908,8.602603990755224,6.251027121310022,4.0872100408565535,0.4067654011952933,1.1807495673585595,20047.39634803657,97500.9320492218,81187.26545711531,69486.18208329464,74539.412597234,63490.28201198383,5871.678384695277,30013.906737544046,12811.89519731291,15442.644591311817,4662.660566585433,11201.215815173256,2.7946174863362008,1.343246202509811,0.9760612544188936,0.6381938971200459,0.0635140337803682,0.18436712583467987,0.2960835512208619,1.440008553095968,1.1990691186592817,1.0262537436197434,1.1008858010565348,0.9376992323476104,0.08671985915705308,0.4432807103020211,0.18922115181612767,0.228075156068087,0.06886366063328218,0.16543274243553302,0.3185556068725942,1.0593271473853183,1.2470926445733812,1.268890312307403,1.1393665998987867,0.966767688962516,20709.27438459944,68866.7726606099,81073.3925327364,82490.45715916039,74070.13103175128,62849.48971215947,192.8566575520671,0.01069552265408506,64.80722849903964,136.3862807142654,235.07548405010346,0.0064293597155746455,0.0207510942370363,True,True,True
Raver1,33.38605254425984,19.73538562585021,17.502875939668062,8.174420081713107,6.101481017929399,5.313373053113518,7634.958160907584,14538.794614567978,18721.53581222879,25005.37557137667,45733.40644838627,39375.80925092931,3840.0174531378198,14538.794614567978,14240.27403606775,12705.111009660157,15343.498866402988,15342.839500770293,2.2204672170073825,1.3125773626308366,1.164095760523276,0.5436710969476839,0.40580234987482616,0.3533862130159945,0.30335597252578267,0.577662652067579,0.7438534152778938,0.9935260763663059,1.8171025561216625,1.5644993276407761,0.15257349214787697,0.577662652067579,0.5658016832840735,0.5048058188606147,0.6096355634793194,0.609609365234543,0.27062111394582783,0.9025313713486841,1.1745745494280069,1.2656879096457347,1.2252141389817024,1.161370916650044,6895.354389284165,22996.260573155294,29927.84878034733,32249.393094238163,31218.132125240067,29591.42371024637,30.843426013050923,0.008206099271881243,84.46731602858635,19.343931370826468,41.61533510760215,0.003631963161994885,0.032428914491243716,True,True,True
Rbbp4,19.96279430481517,8.096568461887266,7.501232545572027,6.812016734760923,3.2541232095623465,2.9518739183964,274533.18300563504,378428.63934496726,306810.4800722233,241442.87969815574,196097.54454754503,241693.14506458997,145412.83490877034,54118.00753738164,37587.18710349034,41273.29365491832,67194.65888896017,33322.338584775636,2.465627729221737,1.0000165010143987,0.9264858759398107,0.841360036911153,0.40192050758473447,0.3645893493281663,1.004998899907558,1.3853347783732202,1.1231581974058311,0.883863385222102,0.7178651935158269,0.8847795455754615,0.5323208565019037,0.19811280168321624,0.13759750743447277,0.15109144280712727,0.24598322695906114,0.12198493913706344,1.2293464869724655,1.172602489430838,1.0577795951289433,0.9523029871486279,0.8460625101854978,0.7419059311336273,356027.2667811229,339593.8116364034,306340.30527720146,275793.5482428548,245025.569454501,214861.1019507679,125.64569149449709,0.00843353792298203,82.18937139905029,28.53078967738669,352.70443645894045,0.005308662027008564,0.02093075491606651,True,False,False
Rbbp7,42.334891370556285,8.096568461887266,8.751437969834031,5.7220940571991745,2.847357808367053,0.0,92844.63844723489,239341.35304502165,120195.58791607195,136978.02824441818,102516.34779789887,115903.92154718551,40432.36504378487,94223.20395362504,42776.5234620752,54006.05129019288,37682.32091504151,46766.02598370735,3.7490854482334517,0.7170144062823559,0.7750082185551936,0.5067361429014727,0.2521557840275271,0.0,0.6896282595622336,1.7777715924384014,0.892784715282488,1.0174407569064956,0.7614674545662703,0.8609072212441118,0.3003221510844354,0.6998679217200509,0.31773401155565106,0.4011443178622626,0.2798954664859226,0.3473671032077438,0.7809259639609163,1.24571701053095,1.1719362274127647,1.0789318191667188,0.943662693067577,0.7788262858610739,94591.01126841275,150889.63258786447,141952.80731965776,130687.48713002953,114302.77971652034,94336.68411837812,149.01109055515616,0.01184496403900518,58.518301809733515,46.44250630877708,257.00879129976283,0.0048836779830479975,0.03426918183401185,True,True,True
Rbm10,16.52093321777807,8.096568461887266,5.000821697048019,3.8147293714661163,1.22029620358588,0.5903747836792798,18913.82158551044,35618.646508710306,35042.977470931066,22617.17012580662,23273.60346590564,20051.36253537588,16379.849975698513,14374.430539629124,13007.614288950857,7940.892865738291,11309.79495206025,7705.266030033416,2.8125745182532382,1.378384734143948,0.8513552769712621,0.6494312689716679,0.20774698146188691,0.1005072201979962,0.7297112537258881,1.3741975455558777,1.3519877465795103,0.8725895765495373,0.897915330703742,0.7735985468854448,0.6319484831540113,0.55457770304358,0.501844774619457,0.3063663714159154,0.4363414668230244,0.29727568855648795,0.8302507845039159,1.2535993518616626,1.2180600404749502,1.0867593574985264,0.9055821507203315,0.7057483149406147,21197.16619476093,32005.695506730262,31098.339917344536,27746.09689573768,23120.454337538027,18018.4886334162,68.97392451645604,0.015811690027448016,43.83764033804666,21.57184828106275,117.41804876829666,0.007124452999648458,0.0463166513255996,True,True,True
Rbm15,16.52093321777807,14.67503033717067,8.751437969834031,7.901939412322669,4.474419413148227,3.5422487020756788,6270.3897065440015,11980.873452398077,11234.850643971491,13306.808900827456,14695.726482034763,12744.720607356392,5430.31677749557,6930.572508744079,7354.103907872764,8865.703849340258,10168.977113787958,8423.225255611316,1.774345455996652,1.5760957962926607,0.9399029697972461,0.8486669672345096,0.4805518943324266,0.3804369163465043,0.5356761088080801,1.023519744618858,0.9597874067893662,1.1367937155817922,1.255448217164012,1.0887748070378913,0.4639091184281957,0.592075179860311,0.6282572454832053,0.7573924368533315,0.8687303893069649,0.7195917223184402,0.4139490474348272,1.032670982772279,1.2270737536261909,1.2204872661309472,1.1274130566658411,0.9784058933699146,4853.614900963609,12108.222741025622,14387.624496512726,14310.3969390391,13219.087820792198,11471.956398204995,28.365247928458928,0.01600448474643596,43.30955926052554,11.313885325820374,43.343209962891656,0.006449181736868386,0.08468701728825102,True,True,True
Rbm17,32.009308109445,18.723314568114304,15.002465091144051,8.446900751103541,4.067654011952933,0.5903747836792798,89634.65440492345,101258.31879988837,77628.29796678798,83433.90631377803,85911.34598028747,81570.0676879728,19867.60163564787,15416.691285331704,18764.77622672298,21189.00175618512,15265.603847462684,22481.543859894708,2.436019869050181,1.424909471534153,1.1417398627237092,0.642838576554909,0.3095626422057904,0.04492957793125707,1.035367811179996,1.1696324886354226,0.896682666822298,0.9637431139975284,0.992359962044454,0.9422139573203013,0.22949020504916406,0.17807784296934653,0.21675149436485616,0.24475366715069796,0.17633263548367292,0.2596837909701108,0.9880004781417157,1.1265491964632828,1.1130256973844357,1.042823326603315,0.9304500280039468,0.7991512734033038,85273.99510984683,97232.08925049988,96064.88050938,90005.73706245722,80306.83475700166,68974.48259174469,49.615459357426936,0.009347119857509764,74.15623113071022,16.454522418659856,76.25550458095938,0.004220340967506515,0.020892160776163533,True,True,True
Rbm22,9.637211043703873,7.0844974041513575,3.750616272786013,4.904652049027863,4.88118481434352,4.132623485754959,0.0,0.0,0.0,3633.6648003479822,5302.377511550623,4647.77504461479,702.5928433570281,1026.1918372130015,1107.4155988004673,3633.6648003479822,5302.377511550623,4647.77504461479,1.681359298571372,1.2359992462712166,0.6543525421435852,0.855691785880073,0.8515975668088765,0.7209995603248763,0.0,0.0,0.0,1.604997198496188,2.342071027188017,2.052931774315795,0.31033670061242563,0.45327104021504494,0.48914774237720376,1.604997198496188,2.342071027188017,2.052931774315795,0.009056450321241263,0.9193879394247872,1.1684755753663256,1.233815238810825,1.3218188517117115,1.3474459443651083,8.786329238985324,891.9659300942658,1133.6241848311956,1197.0150029800418,1282.393787132797,1307.2565165139329,5.550258041568948,0.017005881246642627,40.75926266372049,2.4456196323712907,11.047194912787411,0.008679090598898785,0.28433294700985257,True,False,False
Rbm25,98.43722708926096,53.133730531135186,40.00657357638414,32.15271898807155,23.999158670522302,24.795740914529752,100146.12301610812,167643.6737188145,176096.60887205572,159303.43578178648,154420.57976280688,164667.9438773945,27737.033055142652,27196.578659147963,16117.904754155405,30218.295236270937,21897.93600525344,21508.662670991678,2.1672251644820153,1.1698090376465424,0.8807973930515144,0.7078844432938052,0.5283730772910699,0.5459108842350531,0.6515134268359172,1.090627385888311,1.1456190379128648,1.0363689000345349,1.0046028549609767,1.071268394367395,0.1804468202239885,0.17693082494650383,0.10485709325068589,0.19658898906506517,0.14245982667867754,0.13992735915679524,0.6479262711490784,1.0608993414514158,1.1347098504589506,1.1180107674561757,1.0549477790007715,0.9835059904836077,100344.4619821836,164301.67810050314,175732.72534274112,173146.53525580803,163379.95851811286,152315.75545827064,55.066762815642406,0.011643359269039012,59.53154622679219,30.324375206088877,72.68051589902872,0.005896155292398985,0.02356040545232269,True,True,True
Rbm26,20.99535263092629,6.072426346415449,7.501232545572027,7.0844974041513575,4.474419413148227,0.5903747836792798,7406.4801605411585,6306.624110975289,2919.2150704889445,6846.836013556751,8780.108830637362,4944.475498603976,6414.199971654084,3659.7753568962103,2919.2150704889445,4248.814150136669,5537.070443779488,2857.0925865070726,2.6964189057015044,0.7798775991900135,0.9633782107641345,0.9098571990550158,0.574646652034747,0.07582143325458465,1.194473494862098,1.017095189527628,0.47079381189434816,1.1042173832358246,1.4160042358683234,0.7974158846117774,1.034444390697757,0.5902270128598566,0.47079381189434816,0.6852237198948317,0.8929861068844971,0.4607750635897663,0.5177292486636482,1.1566045837858177,1.1633539002585562,1.1732609509797889,1.099261794287918,0.8897895220242705,2711.635085388117,6057.779384513562,6093.12929645519,6145.018013188417,5757.443407170415,4660.320993568672,16.37514112164102,0.018208721982152315,38.066767192082395,6.09401784217049,32.14374069302988,0.009112976421182908,0.15649651224050454,True,True,True
Rbm27,36.13954141388953,14.67503033717067,12.502054242620044,13.079072130740972,5.287950215538814,4.722998269434238,0.0,11157.60448541369,3844.305889076548,4637.171491186428,9492.578623177016,8782.376553821488,2024.521036404561,11157.60448541369,3844.305889076548,4637.171491186428,9492.578623177016,8782.376553821488,2.5094973244773775,1.0190209373713972,0.868131427375227,0.9081990317156222,0.3671905176075123,0.32796076145286346,0.0,1.7657214091216318,0.6083719153541184,0.7338450641856368,1.50222651507552,1.3898350962630934,0.32038598803801455,1.7657214091216318,0.6083719153541184,0.7338450641856368,1.50222651507552,1.3898350962630934,0.0016127636084776551,1.136924364896806,1.2910844859309092,1.3414229513534723,1.225758171489839,1.0031972627204964,7.788218952290207,5490.337107970832,6234.793871512561,6477.884048133845,5919.325666786968,4844.553717193874,11.836108581173516,0.020811767896190988,33.30554059690462,4.935540373165648,23.2889898451978,0.0086707991235978,0.1849980986217315,True,True,True
Rbm3,185.8604987000033,28.337989616605434,18.753081363930065,18.801166187940144,10.169135029882334,11.807495673585596,123441.66116517693,68411.9030167187,80569.7062997175,67754.1402128456,71988.47293361332,49984.666553617186,91203.13306961037,32489.85927430027,52907.6051683285,31313.253529759993,30929.780619215937,31801.64670822957,4.07396183378414,0.6211534400893102,0.41105742358851405,0.4121114169823308,0.22290195218515918,0.25881393337054587,1.602616218242916,0.8881768461358319,1.0460189598568144,0.8796372548236782,0.9346106748804502,0.6489400460603103,1.1840704251082887,0.42180877112266457,0.6868879218799391,0.40653315484466546,0.40155460951488103,0.41287385717568165,0.5873081552785191,1.3645250835008174,1.2286616993671626,1.0825166458122444,0.9365015496050326,0.8004868664362232,37311.97323600742,86688.94333895082,78057.4763535413,68772.80990066356,59496.39970139963,50855.320614575205,27.3152734268824,0.013312663625638665,52.06675388575305,8.62368880091138,36.408460810077706,0.00698957629759469,0.04392979254997163,True,True,True
Rbm39,269.84190922370846,144.2201257273669,121.26992615341445,96.45815696421465,73.21777221515279,68.48347490679646,122248.85322438284,134461.2448848543,75840.73147147114,103959.53144667335,130022.21197398785,107614.19074475583,28718.011745873937,23638.707046848856,22420.236237508296,12057.410859192903,25101.77920851772,18162.25299188912,2.093173276657302,1.1187206390480042,0.9406951255895916,0.7482293504887869,0.5679528603174961,0.5312287478988185,1.0880318037431398,1.1967237887875461,0.6749930627868304,0.9252542950943228,1.1572157782214243,0.9577812713667367,0.2555943004424665,0.21038778187253196,0.1995432221279768,0.10731263434856654,0.22340932768732286,0.16164657877431077,0.9311403679214164,1.1074349374618853,1.0926728581300842,1.0376186213192622,0.9576265253383396,0.8735066898290117,100154.51389138172,119116.95771006295,117529.1317168639,111607.43557371674,103003.3950185787,93955.37011888842,8.989707886129814,0.010853980511392287,63.86110421263621,3.908245616099882,13.36261223319876,0.005098242713440834,0.028375380749616267,True,True,True
Rbm47,246.78143994055984,161.93136923774532,131.2715695475105,119.07405252362088,100.06428869404215,74.97759752726854,256186.2335344288,466924.28285898064,575020.8239271101,618714.3866332832,588648.1984929122,539175.5591967258,50367.74594653067,105637.36541543539,116052.0543888392,15504.50437241883,72033.50391956305,53417.74686286959,1.7751925141729588,1.1648337676847202,0.9442861977002974,0.8565448306123938,0.7198003880214432,0.5393423018081857,0.5048552589893295,0.920147724173079,1.1331689567502272,1.219273992964935,1.1600238412646915,1.062530225857737,0.0992575638188114,0.20817504024310834,0.2286988225963646,0.0305540639809077,0.14195334688947134,0.1052680702433459,0.4816245414808401,1.010826726485797,1.1457501097389071,1.1679668289543579,1.1375684826088457,1.0562633107312522,253535.8493280168,532117.4287237413,603143.5322983401,614838.814183795,598836.5761433913,556036.066552735,88.4428756199427,0.01635547955286297,42.38011966079052,65.74580094886707,110.06912543975994,0.010903951601189654,0.030566693931784177,True,True,True
Rbm5,53.69303295777871,29.85609620320929,41.25677900064615,24.795740914529752,21.15180086215525,12.98824524094416,10024.61331294141,5072.7301781358665,5266.407559153869,11575.556604729356,10704.363516937798,9420.066304356942,4805.716084611833,5072.7301781358665,3215.2689527843813,7512.768585365584,6194.678098508465,5590.192638553426,1.753321136132798,0.9749370007960647,1.3472210200432164,0.8096934413391047,0.6907022657492841,0.42412513593953116,1.1552701130048542,0.5845984661146608,0.6069184981069472,1.3340060279009316,1.2336068099398065,1.0856000849327991,0.5538268650194673,0.5845984661146608,0.37053839489538437,0.865796688775016,0.7138955133215718,0.6442325783203271,0.7727302126480134,1.0988275248557091,1.1583493500062758,1.1334188472058864,0.9980700027537158,0.8386040625303995,5903.285199633212,8394.510992654892,8849.228957237123,8658.771970060936,7624.7722413536685,6406.529561880874,6.137035205516392,0.022933155168885142,30.224675822207917,2.7958017849625114,13.097311971552294,0.009466884218311048,0.2012714225981289,True,True,True
Rbm8a,65.05117454500113,27.83195408773748,21.253492212454073,15.5313981552549,11.389431233468216,11.217120889906315,801003.7031407689,671879.2241039164,807222.2258792449,596819.3867354819,898358.0828033602,806821.8540473846,105197.3961000342,194917.8960393784,176193.3746017991,87802.31118053281,26472.88092450645,71600.98677328909,2.5631794224698785,1.0966487923360198,0.8374408959656877,0.611976039359541,0.4487721547758711,0.4419826950930018,1.0488678822738726,0.8797868676093259,1.0570106770574703,0.7815003648681326,1.176347794821597,1.0564864133696013,0.13774988759169032,0.2552336774904681,0.2307150028953095,0.11497203299507408,0.034664701853564045,0.0937573385380731,0.8703351701471517,1.0150630016473676,1.0428161822567332,1.043268816107227,1.0260507136031207,1.0024661162384,734317.9312729762,856427.487993399,879843.3614067059,880225.2569845469,865698.0244367417,845799.2620509361,161.71237430170902,0.003212228832571531,215.7838736554302,75.1539145902603,240.91465852162926,0.001421576053432457,0.007236106737784602,False,True,False
Rbmx,15.488374891666934,7.0844974041513575,3.750616272786013,1.6348840163426213,1.22029620358588,0.0,498087.3025373446,701217.7922277485,426228.2849486452,518889.271028171,488023.1225503914,434536.114440621,16351.872301271267,64471.401025022235,88291.88759519249,27287.204230994965,68491.87753325711,71629.92672942064,3.184869399748735,1.4567828550702546,0.7712379820960172,0.33618065886236653,0.25092910422262765,0.0,0.9744184754325859,1.3718068470487397,0.8338391954385652,1.0151137959508356,0.9547297122992778,0.8500919738299958,0.031989505448351475,0.12612673315657322,0.17272724292569627,0.05338252111654697,0.1339920743722791,0.1401311048152984,0.9810020326271536,1.1658705966808087,1.1292573457539958,1.0264732016786544,0.9086451316091833,0.7887516916502048,500376.14632302045,594671.3838259545,575996.1958102338,523569.4604875795,463469.3244336831,402315.712656321,712.1345936112741,0.008288933646716718,83.62320294776444,282.7093140118039,974.5808180908023,0.00335301388690348,0.014585918442556441,True,True,True
Rbp2,10744.113569295003,16360.634683829829,13640.99138412273,8935.731071989987,6001.009963834163,3820.3152251886204,6974396.912768438,30733895.560305007,28574693.96116467,44984053.96977656,29636670.192788664,37794838.692770936,2056776.1007640131,5031504.939488195,6239393.575087302,7696847.581608875,6583542.072305071,7117800.458946742,1.0833891154626358,1.6497343800587523,1.3754975219093746,0.9010397851491115,0.6051154275938432,0.3852237698262828,0.2341730341011339,1.0319242886690219,0.9594267242156663,1.510389003669468,0.9950837422221115,1.2690032071225992,0.06905851588412455,0.16893830283987915,0.2094944900188283,0.25843010854452175,0.2210496536814081,0.23898796561843202,0.24924696928696885,0.8401390575656089,1.2323879088751346,1.3339606893531235,1.2519271872636044,1.0923381876555598,7330649.60415133,24709488.21321293,36245993.12962927,39233369.32575158,36820666.53004653,32126964.37531071,74.64488458105926,0.01699479315952657,40.78585564728665,51.894801611389674,91.59805778780859,0.009438074814053602,0.038548187339126835,True,True,True
Rbx1,113.5814158722242,68.82083192604179,60.009860364576205,37.60233237588029,20.74503546095996,11.217120889906315,407841.67627601983,142145.86677136348,307533.4843340202,271493.138734822,213630.1553193193,278891.14914239885,105356.09648145652,84490.5360522442,34559.28687598826,19913.866654562957,72105.18113631403,25450.00873213586,2.184421850958679,1.3235768184957428,1.1541223469236228,0.7231760218704112,0.39897291658005635,0.21573004517148736,1.509094375088784,0.5259676498622637,1.1379343464786862,1.004577983007885,0.7904735697573527,1.031952075805029,0.38983826771512725,0.3126315924083867,0.1278761550507584,0.07368522125809054,0.266803344526091,0.09417003523110734,0.9041082730205148,1.0324624216976543,1.0630768869875589,1.0538784881385417,1.0069325021133042,0.9395414280424268,244154.03453184315,278816.0149423604,287083.4375936247,284599.4141008216,271921.67158349673,253722.74218882504,29.6636301010755,0.005290897646211606,131.00748245550605,12.197490387526202,49.73508666921825,0.002863068107349412,0.011595510531992663,True,True,True
Rcc1,6.539536065370486,2.5301776443397705,5.000821697048019,3.2697680326852425,0.8135308023905866,0.0,629502.1042060105,867990.7213808503,944742.0909366548,783237.5263040886,851807.3253314055,717052.7534253148,92815.32744858065,110272.73786370928,145700.2019102613,100320.87222101103,60255.17791587373,44154.83791695792,2.1613735076308997,0.8362457023571931,1.6528150352471587,1.0806867538154499,0.2688790009492985,0.0,0.7878078143791161,1.0862709886806299,1.1823236123277374,0.9802042592305571,1.0660178302149794,0.8973754951669799,0.11615630792906592,0.1380038668998313,0.18234054636925376,0.12554932946685876,0.0754080084907777,0.05525879281610606,0.8642585846572878,1.0091970903081364,1.0576280450779554,1.1058022219017152,1.045408791201375,0.9177052668535304,681725.172910636,796052.3309861504,834254.556108131,872254.2353800795,824616.0369082851,723883.7922273094,2200.1628444891294,0.007845098191069199,88.35417526692258,771.2485010180321,3514.356419845881,0.002898168335847585,0.013588165700987821,True,True,True
Rcc2,8.948838826296454,0.5060355288679541,1.2502054242620044,2.1798453551234953,0.8135308023905866,1.1807495673585595,155259.42525630962,130472.37942191662,78041.93882119843,49614.09753298688,76589.93974536756,27938.87179655917,24244.44232254985,49460.937963041055,43322.84693267256,22119.719284062445,29037.34941972005,16727.579557623383,3.6085954281809722,0.2040574795697573,0.5041420083488123,0.8790168350697241,0.3280541298346338,0.47613411899610036,1.7986611299472521,1.5115062870451668,0.9041061541460688,0.5747731487648848,0.8872849254567001,0.3236683546399275,0.280868848708084,0.572998814197523,0.5018897930854342,0.2562541965868247,0.33639408127220494,0.19378692854703009,1.8879294643837699,1.4238487335502177,1.0110952921094838,0.7382437671490044,0.542082405265877,0.3968003375416476,155695.3663111713,117423.16348357756,83383.86303636109,60882.11234667111,44704.91098896009,32723.666361183965,100.95601273874199,0.018754751717988058,36.95848342770296,22.84563144605521,354.3164015421593,0.013915935605600857,0.04185245393097495,True,False,False
Rcn2,6.195349956666775,1.5181065866038623,2.5004108485240093,1.362403346952184,0.8135308023905866,0.5903747836792798,63258.19696550544,167476.05010716864,60050.79448783125,143875.3283528613,160154.29006945214,127848.18820342164,33985.65293135639,16498.61464891069,27596.400508474286,5964.781677966113,29908.35697362594,18438.249661048278,2.863759228673312,0.7017346522641944,1.155798250788085,0.6297618674165846,0.3760491916439702,0.27289680921385334,0.5252092075103015,1.3904911580345227,0.49857934143327076,1.1945431708351717,1.329701316220242,1.0614758059664915,0.2821701961017191,0.13698184172870692,0.22912261709096995,0.049523356787497995,0.2483179290206279,0.1530859075486594,0.738859837805895,1.0738235369141338,1.1050545473069249,1.1115869473794209,1.0354247114088049,0.9352504191848212,95903.27464327807,139381.23079596454,143434.98499105152,144282.8840460235,134397.1013034852,121394.57745825687,734.3491087980121,0.009066720048566916,76.44960656632428,287.632193817214,1114.1086308441797,0.003200823641074144,0.01899697736811062,False,True,False
Rdh11,24.781399826667094,14.67503033717067,15.002465091144051,3.8147293714661163,0.8135308023905866,0.5903747836792798,229485.09953385335,1065618.1941507342,419061.94436532265,459408.9030978779,435309.9987888958,387730.4040286544,25795.812713115516,608641.9382485276,119355.96328156561,125950.34589492824,113658.31250974788,106514.17269695377,2.491530705619149,1.4754327417617366,1.508353147764534,0.38353424056405894,0.08179267467941652,0.05935648961110434,0.45948872536041685,2.1336441744835772,0.8390707677954258,0.9198558500419369,0.8716035894550427,0.7763368928636006,0.05164991159453018,1.218659115449253,0.23898161381201558,0.2521852791816092,0.22757343830951365,0.21326901635338086,0.5973778159631293,1.0105373923978598,1.1855532030737186,1.20359719431528,1.0731835085058496,0.9297508857441626,231185.57779459425,391078.5849452453,458809.81003108795,465792.8456066146,415322.6699480717,359814.15777760756,470.87417826854767,0.008270746483679703,83.80708826315761,248.22712042164855,593.6360944708664,0.003236918892226966,0.02034323938499069,True,True,True
Rdh13,16.52093321777807,2.0241421154718164,1.2502054242620044,2.1798453551234953,0.4067654011952933,0.0,105999.6795466418,124347.9681037476,205144.70995862535,153741.67884088017,182804.66586108046,133806.64299851542,18179.661397056192,48863.64981252875,10512.199732069552,11938.903532159076,18778.715766618203,20528.70025156665,4.428830299950953,0.542619585361054,0.33514739095829815,0.5843595534657507,0.1090431702639439,0.0,0.7021044823744784,0.8236370728025074,1.3588061870883865,1.0183306431078663,1.2108336161861502,0.8862879984406108,0.12041566360874725,0.3236555780666997,0.06962910249416554,0.07907908514833754,0.12438358841620324,0.13597486827877547,0.6695981861899787,1.2682884907152012,1.1664696152238925,1.081941896440434,0.9815205668304059,0.8321812446000868,109107.65359429909,206661.2248309307,190070.35163923595,176296.9853871277,159933.83526135774,135599.74449772164,600.9792741986928,0.00935208443071892,74.11686514325675,441.82324169248534,760.3885004732729,0.0062643978559669316,0.016056162240481214,True,True,True
Rdh14,30.63256367463017,19.73538562585021,23.75390306097809,19.61860819611145,6.915011820319986,12.397870457264876,39805.05907527482,51124.627168815656,98786.0788274945,82761.68069549653,110145.41839853328,93458.39750648123,17240.58214381321,31439.156831450262,11153.38691039863,12527.419736428335,16850.702995893647,14949.288907196558,1.625740357945687,1.0474021447358748,1.2606740746594696,1.041204498909035,0.36699552513380673,0.6579833986161264,0.5016588000393616,0.6443180769928485,1.244990132321579,1.0430363976706882,1.3881506448501642,1.1778459481253598,0.21728116855421767,0.39622425030167463,0.14056491370266028,0.15788169892378598,0.2123675643529068,0.1884042508376603,0.4775020111918719,0.8830378417897434,1.0849020033262686,1.2271767295374447,1.2008966836630772,1.1264847304915946,38952.87226075052,72035.00602392899,88502.34797025674,100108.60115064445,97964.7708714887,91894.51516863472,79.25430150315657,0.010968689649587157,63.193253041491076,46.61750155027472,100.22835565054108,0.004964037588267625,0.026666769966995456,True,True,True
Rdh16,2.4093027609259683,4.5543197598115865,2.5004108485240093,2.452326024513932,0.8135308023905866,0.0,7457.553636978147,31737.211524292103,94677.42921006004,125876.44982810899,91201.01860139047,115032.42693936439,3495.922077774328,22168.267551231933,22706.13103077917,11099.271320493945,16601.99507398465,26668.62954068023,1.1355806171768499,2.1465949931837898,1.1785227413558066,1.1558588424835794,0.38344280579997525,0.0,0.09602369448752075,0.4086493308185345,1.2190695474520956,1.620789115284977,1.1743071754398002,1.4811611365170725,0.04501360230033898,0.285439308153561,0.29236485518280997,0.14291456557932025,0.21376780918649907,0.3433861102543557,0.08903322088584409,0.7374958358196568,1.1904027329157514,1.3760818530284595,1.390806933884562,1.2161794234657253,7271.812662726984,60235.174064948216,97226.46873643428,112391.86164714137,113594.53665275949,99331.78698595408,759.9944001519749,0.009634867476842314,71.9415375692447,584.4014687420382,843.6203185185437,0.004749026359499547,0.022463624605208014,True,True,True
Rdh7,141.8046767859284,136.62959279434762,102.51684478948437,48.229078482107326,8.54207342510116,1.1807495673585595,35088.31537736224,442638.9186780843,610757.8735898911,632037.3877085842,534997.2880303147,552421.1814815329,3678.6288753748204,104245.73519072353,121824.1742388575,62560.12459707147,53775.876490544746,107656.69637488232,1.9385331838716435,1.867787477352056,1.4014509960785364,0.659313015509743,0.11677395392695471,0.016141373261067148,0.07497660915895986,0.9458295403284823,1.305065629011373,1.3505356322307112,1.1431806324800486,1.1804119567904252,0.007860483367856004,0.22275198053326642,0.2603135374208578,0.13367829034837725,0.11490813481496848,0.23004051236532047,0.07858295158333482,0.9005725799380877,1.330435162177663,1.4188569760755758,1.2558353521494594,1.0157169780758788,35240.07299777317,403856.5976127252,596626.0020689769,636278.2563248321,563172.146009294,455492.4411882538,134.89844454154496,0.012232476069349857,56.66450329681989,102.44871296141413,151.77606888165292,0.0076326455516898,0.022229117601534683,True,True,True
