,Pzero_mode,beta_HDI68_left,beta_HDI68_right,beta_HDI95_left,beta_HDI95_right,beta_mode,beta_p16,beta_p50,beta_p84,delta_HDI68_left,delta_HDI68_right,delta_HDI95_left,delta_HDI95_right,delta_mode,delta_p16,delta_p50,delta_p84,model_HDI0.68_left_tp1,model_HDI0.68_left_tp2,model_HDI0.68_left_tp3,model_HDI0.68_left_tp4,model_HDI0.68_left_tp5,model_HDI0.68_left_tp6,model_HDI0.68_right_tp1,model_HDI0.68_right_tp2,model_HDI0.68_right_tp3,model_HDI0.68_right_tp4,model_HDI0.68_right_tp5,model_HDI0.68_right_tp6,model_HDI0.95_left_tp1,model_HDI0.95_left_tp2,model_HDI0.95_left_tp3,model_HDI0.95_left_tp4,model_HDI0.95_left_tp5,model_HDI0.95_left_tp6,model_HDI0.95_right_tp1,model_HDI0.95_right_tp2,model_HDI0.95_right_tp3,model_HDI0.95_right_tp4,model_HDI0.95_right_tp5,model_HDI0.95_right_tp6,pp_pval,"protein model MAP (mean-normalized), V1","protein model MAP (mean-normalized), V2","protein model MAP (mean-normalized), V3","protein model MAP (mean-normalized), V4","protein model MAP (mean-normalized), V5","protein model MAP (mean-normalized), V6","protein model MAP (scaled to molecules/cell), V1","protein model MAP (scaled to molecules/cell), V2","protein model MAP (scaled to molecules/cell), V3","protein model MAP (scaled to molecules/cell), V4","protein model MAP (scaled to molecules/cell), V5","protein model MAP (scaled to molecules/cell), V6"
Rdh11,231185.57779459425,248.22712042164858,593.6360944708664,151.12964947286142,926.317996845115,470.87417826854767,242.09206894688714,380.32324159504054,580.8811521147154,0.003236918892226966,0.012381410711845973,0.001532185870709928,0.02034323938499069,0.008270746483679703,0.0029401616656380657,0.006165606766293137,0.01153873732008776,208288.56923821566,311056.5111926464,363256.9913101122,369885.6253297403,329873.42236465425,293128.179962851,262396.05104127235,411424.8625133957,499464.19079075597,505993.8982954145,457241.22558881616,426347.73059326975,180991.8382332481,276150.8175928032,313931.41785484017,312027.78464206174,277150.87923733884,220648.36457629225,285229.7645597806,479132.6353770825,571715.9281524967,573002.606325208,523204.38100866077,489211.4238976848,0.6965,0.5973778159631293,1.0105373923978598,1.1855532030737186,1.2035971943152801,1.0731835085058496,0.9297508857441626,231185.57779459425,391078.58494524535,458809.81003108795,465792.84560661466,415322.6699480717,359814.15777760756
Rdh13,109107.65359429909,441.8232416924854,760.3885004732729,304.7977154263773,915.1522533885766,600.9792741986927,409.91259385126995,553.7584853740709,713.3353970939685,0.006264397855966931,0.01236224491726953,0.0038799267436799914,0.016056162240481214,0.00935208443071892,0.005662402045764965,0.008452116993885648,0.011469400216033387,92260.41788310165,188647.41276801366,179223.65763733536,169541.85295846243,149831.93698559597,123456.44439207234,127967.20331823974,218745.5921406168,196584.92799477445,183323.3806283408,168501.15599409508,150860.0085397576,77156.64140789009,171066.99558555518,171119.52734814913,162700.38185840013,143043.73374875548,111589.28797294028,146187.76372660312,230726.20344389105,205198.80152104073,190236.2506652105,179344.19624541517,165132.98739045893,0.0565,0.6695981861899787,1.2682884907152012,1.1664696152238925,1.081941896440434,0.981520566830406,0.8321812446000868,109107.65359429909,206661.2248309307,190070.35163923592,176296.9853871277,159933.83526135777,135599.74449772164
Rdh14,38952.87226075052,46.61750155027471,100.22835565054109,28.372846055255593,135.83373851016415,79.25430150315657,44.3747273508702,66.90228991324635,96.11056481670933,0.004964037588267625,0.017205096985417317,0.002181307362890758,0.026666769966995456,0.010968689649587157,0.004211163420862788,0.008630801309591436,0.01510691399808293,27674.86571413716,63870.477603308056,79489.12025383883,90764.99413235493,88048.18586972656,82494.60851305138,59416.538915999925,82314.41738898128,93690.13766380909,105331.78733046984,103878.8073110746,103664.15742108565,10422.18789067692,54749.279115835656,71996.74214015465,83704.12972763389,80623.6186433397,70789.71184645366,72316.51342553801,91013.41144946439,101012.80153401721,112057.21851873939,112485.57010604852,112934.65882733375,0.4425,0.4775020111918719,0.8830378417897434,1.0849020033262686,1.2271767295374447,1.200896683663077,1.1264847304915946,38952.87226075052,72035.00602392899,88502.34797025674,100108.60115064446,97964.7708714887,91894.51516863472
Rdh16,7271.812662726984,584.4014687420382,843.6203185185437,504.7555711785756,1034.6498306721996,759.994400151975,602.4483021440673,717.4787018301364,873.6432715014256,0.004749026359499548,0.014840839086549545,0.0021770206358248294,0.022463624605208014,0.009634867476842314,0.004122143009409543,0.008075334331030418,0.01349718445421371,3706.012506157841,49202.582978693164,85692.01459228143,103541.31988659277,106011.94798839868,88013.00869938779,10525.899219498924,63552.512949834425,103820.83729357034,120079.26628312553,125628.37253842295,116615.62974084793,1222.7335143798373,45799.21179488961,77337.49004851074,96677.14587699184,94601.9930070752,75314.44917475904,13697.201784965442,75135.3554151958,113026.21069641592,129112.38973568256,133548.34467163275,129589.66821234455,0.247,0.08903322088584409,0.7374958358196568,1.1904027329157514,1.3760818530284595,1.3908069338845621,1.2161794234657253,7271.812662726984,60235.17406494821,97226.46873643428,112391.86164714136,113594.5366527595,99331.78698595408
Rdh7,35240.07299777317,102.44871296141413,151.7760688816529,87.66881121849092,183.73643398557704,134.89844454154496,104.01043243186939,126.35655523201116,154.37092180957418,0.0076326455516898,0.017930120879308932,0.0037863037453588315,0.022229117601534676,0.012232476069349855,0.006428544903701082,0.010802013423652468,0.01571220465549288,32100.10920508589,326348.8442912021,518187.66868315096,584851.2240736884,523049.77673950046,408809.8451105181,39403.33129904745,430867.87698390096,635062.5073113919,668349.1689862006,603508.0373108179,532122.1290684586,28020.09825036527,296238.1735185586,467961.97385221673,539034.6694462271,479387.120401207,351006.3681680422,42072.79767274281,491086.95054165897,693553.6874281436,704631.2397703078,636815.262676015,584100.3006825098,0.6629999999999999,0.07858295158333482,0.9005725799380877,1.330435162177663,1.4188569760755758,1.2558353521494594,1.0157169780758788,35240.07299777317,403856.5976127252,596626.0020689769,636278.2563248321,563172.146009294,455492.44118825387
Reep3,246.3945113526379,8.216840429835608,14.17970309279732,6.691583926212339,20.41524847149488,12.213507905240615,8.573507296035018,11.11620340393451,14.873523946094437,0.005870167890202314,0.02307119944688119,0.0024090344369049575,0.03883235673175821,0.013000302187352378,0.005136050714908223,0.011085517508538565,0.020646006651556005,0.5767923219300428,49985.97966242743,83424.81528201503,97246.02970294273,98137.21612068974,96744.13229672077,8448.70511105511,72625.9386549785,112246.72491382297,128386.7324463246,136218.80599085093,145005.11989714732,0.5767923219300428,41977.28963181043,69140.10000070787,82827.60427992656,80847.22566541815,70567.6067927458,16958.972693724085,89988.4621790799,125094.71282327115,141866.0827585149,154519.2713400295,162735.33196537758,0.47600000000000003,0.0028617222430346568,0.724024007758197,1.1597274138050244,1.3397304645704373,1.4048807652528368,1.3687756263704693,246.3945113526379,62338.52430415589,99852.62200839208,115350.89890905173,120960.34494812453,117851.68963613787
Reep4,4938.883642324661,6.2086903689823485,32.424110515589604,2.464618382333879,68.36585582604579,15.761870936619408,5.745548067304473,13.668008100397953,30.381971014111063,0.013494047965951097,0.08512161824564478,0.004073940016419833,0.18351652364003815,0.026349561945110764,0.01194464189018202,0.03251223062171314,0.07745656024601102,854.93722205918,2502.288604168605,2549.2297457066984,1844.7970340743757,841.7799230014476,2505.317519598064,9401.21689921611,6893.251202407417,6647.6204437762635,6015.2061964003415,4601.357817766979,8093.220143748666,6.459764338983406,812.8484229226027,889.7716120006434,252.70225808542557,96.46689667516407,871.3880592651068,15418.223160544085,9105.92760352886,8436.3270844863,7766.182105711833,7323.149386677878,10981.733869468262,0.7955,0.9405072030587204,0.9921389640743346,1.0328839914315193,0.9615188669124326,0.8255645613209994,1.2473864132019938,4938.883642324661,5210.0174083129605,5423.981691059561,5049.222151766831,4335.285571796571,6550.397840426445
Reep6,279726.4316653232,102.83819983075357,148.2230646701408,85.46677925293714,173.63713546923765,131.9129816789916,102.29982289889021,123.45719791390243,147.71417243965544,0.003509663356852916,0.007992458276055533,0.001769292791228529,0.010025463289546196,0.005726950133886952,0.002978342824026029,0.004983888864173128,0.0071453796480806,203043.2215730368,695488.130557962,991041.7742024545,1124732.432115855,1180829.403836076,1131271.5970813415,384428.1247141475,830155.3803381787,1139060.5219396714,1251925.6079629706,1262143.006270982,1193430.5383408305,111672.92300365404,641544.0415573854,925680.4678475772,1085040.7902355723,1142984.917317363,1097706.2852935214,472228.6942592418,902771.6247202014,1212463.3940446777,1338719.654881876,1308344.9189844208,1219568.6092682572,0.6185,0.2905029083117133,0.8127510644182047,1.1309615466324638,1.273552942043411,1.2838066479631507,1.2084248906310568,279726.4316653232,782601.3047619832,1089007.4720034678,1226309.3064542424,1236182.641578298,1163597.2409235754
Reg3b,3918291.233057498,38.266758779497955,142.925301215662,14.016859390971275,213.98159467738262,92.47010094457927,30.585286200934128,66.97237731258319,120.92067569389566,0.008785786302265156,0.027232817118180822,0.003709904143003857,0.03819191135399835,0.019193562324523475,0.007534547390599721,0.014642112519156765,0.024423731697507115,3553495.1400923994,4291032.906734654,4338298.413056379,4124593.84599566,3263759.592452927,2290161.690302976,4348197.27093171,5845102.232245187,6040255.651890726,5460178.723739974,4397367.493224591,3733810.2370290114,3145209.0073700417,3862467.7185507854,3796399.977030836,3629633.4429702014,2601586.6412937446,1597500.0563252862,4754428.665288932,7037366.168024142,7140560.10395302,6233963.990441819,4917894.148164947,4395415.23002906,0.3255,0.8665190303812237,1.2485645362281015,1.2809446483779223,1.1351914494024444,0.8545833127456871,0.6141970228646209,3918291.233057498,5645853.471973648,5792272.310006835,5133194.480539611,3864319.4030897277,2777322.5118918377
Reg3g,146682.20490420947,16.010585055279705,27.393231431466123,10.69292176304805,33.780974574170855,21.95857083324936,14.884738116711754,20.07307077103016,25.774688273375176,0.013990125103824256,0.02694214679543296,0.009413123548559351,0.037409298873111986,0.020974652221746187,0.013632662155756141,0.019427788590704473,0.02637977518174562,72976.73660667411,548213.5842026218,591934.4020343253,505069.7795566094,366060.1923609919,233489.59916989648,299619.2811150348,695486.7576352868,707064.4916951477,608566.384825162,498024.2780458764,386145.8535014431,1487.6311939871084,470440.147029096,535231.3473145433,461209.9397782068,307598.8656940541,178384.59577380953,388249.2061970347,768864.158995287,759991.056178581,667943.986959056,561026.1270425485,470921.7821484431,0.777,0.32076108389673136,1.3827707929057682,1.4463298657319978,1.2500758369452145,0.9372225943916417,0.6628398261286453,146682.20490420947,632333.1568671849,661398.3565184622,571652.514179784,428586.5197901287,303112.85276169784
Rer1,346443.9391011839,154.43650245628098,259.0620803628456,118.76824688485837,325.04683997828545,212.85988870108318,151.9889392139869,197.7955059248437,255.55066928300883,0.005488128884236386,0.016429985663752762,0.002666065225520435,0.025316244761126722,0.010230422906400157,0.004725299875780208,0.00890063996367284,0.014580389871389682,228153.23985361,964602.701194595,1260766.886683377,1369464.82938562,1340539.7287296394,1200745.1417659165,507380.29491760937,1190501.0060959687,1503160.8959230268,1617434.231610204,1642806.5785985515,1594291.3465116357,107937.56915732473,864032.8475346491,1139776.629499331,1249139.1872061011,1143729.108499893,981075.7987445464,652443.1016369689,1304734.3972020752,1623703.2172533725,1756739.1334938854,1759521.1202970922,1756665.074303473,0.758,0.28643202197689493,0.8967638772457096,1.167396190211927,1.2677360989452513,1.2384920931145869,1.1431797185056312,346443.9391011839,1084649.7117620287,1411983.6596390011,1533346.323599214,1497975.2484479493,1382693.464390726
Retsat,2785.5315751878147,40.06795021923536,61.65485095710107,34.25617390989083,80.22410346091436,54.32123548451012,41.62178863925853,51.024468482571,64.5200565589963,0.004813955165851421,0.01623045028298361,0.0021423885479179687,0.025401303995633163,0.00974262265835618,0.004178029303787623,0.008485303711447144,0.01467016342168282,518.1566009754372,75314.24159714159,144168.81385438517,183423.97519269775,179510.03182267267,151670.81512352204,4526.835092059509,106744.08293201964,190811.95393381309,231051.92045205986,227183.8260165135,209726.0080754418,11.546959996059739,65180.56774004088,123255.6388137742,158691.34031332153,156665.77987261312,123169.17473095124,7211.469803228389,129209.45771571506,215278.1099185353,251061.230167142,252809.36613297192,240473.78171520392,0.7995,0.01912314876735389,0.6661218296474452,1.1894118743929993,1.4385776801079941,1.4294850742450123,1.257280392839196,2785.5315751878147,97029.17714955303,173253.07523000927,209547.26651199601,208222.81199667515,183138.99430081807
Rexo2,505182.727146241,36.80428269585291,726.1673267757035,6.9441702107451695,1359.9738485069795,164.08571395344902,26.177931838334857,127.72522695932254,530.339233902221,0.003447231715287452,0.013690601689178522,0.0014577406568010267,0.024236963124903924,0.006502435924815112,0.003247253251624826,0.006848351772648339,0.01303909829213705,294648.5956198066,368292.35561463813,315004.06773528014,283367.60920435365,243896.72187017987,196414.93617968587,678631.397518281,644957.0699482504,572368.9757136783,537078.9723805367,498517.2656537168,455088.6384504415,68494.81381490099,219889.7377601889,194304.6439847943,144502.80501656226,106809.50196157554,78439.3341493863,836813.810844262,784611.3794332417,722490.6609276793,651550.6117431499,606054.1165982797,570187.4641798353,0.4335,1.180392354287344,1.1772705416182658,1.0698147361980395,0.9565881143065693,0.8535033474680369,0.7624309061217444,505182.727146241,503846.6579722275,457857.8673529762,409399.2904866227,365281.21106195106,326304.1504938458
Rfc2,65749.43086760033,14.397112035904039,124.84268781032348,4.13840307941033,324.6764203882509,62.569318110382184,13.204239044616557,41.136644548010075,115.33157711667647,0.008872615354685129,0.04586343908480939,0.003487926973658662,0.10589099317704219,0.021353768140921974,0.008543768455890709,0.019618906845438173,0.04449006915210786,46578.361129332334,41314.849360562795,28932.937467416625,20971.032741129333,14299.787698022583,8204.100802724623,83306.80300281705,69515.52917430447,59141.052874100686,53292.10328236024,47063.6655319557,39797.662849312284,27983.09002202291,24684.4324413531,14386.66251240586,6996.818325532614,3110.3268990628662,2863.0612068262903,101048.48927371619,82738.03016862916,73882.62924412772,66605.62737509233,62976.12427995143,61165.91599126629,0.7485,1.4217355188561087,1.272179764615186,1.045996473963925,0.8693938576361953,0.7518412719512695,0.6388531129773165,65749.43086760033,58833.09122924979,48373.04262327095,40205.896653238684,34769.5721728478,29544.333688764305
Rfk,102.1571322998534,0.8507174657379983,4.779456768097946,0.4139909106877449,12.550894102779669,1.9933789631890895,0.9408319089673897,2.0843739630037104,5.3632393702756715,0.02447144003588621,0.2322454664643681,0.006174455897823078,0.5691124514494221,0.04251355796296497,0.019542563834877458,0.06691044893179245,0.19153421603607954,44.924631161997006,6439.707987788905,6500.794121474977,5420.53067266685,3068.6773881544163,2112.8068834740084,11099.805170701296,18719.268902403182,22005.059903432328,21631.08620338448,18467.281275426434,15011.790610492859,44.924631161997006,2223.100949129422,2079.920290122332,1688.6621929213934,845.1374094211033,237.75880122151642,22917.38497403462,26791.585358186803,30918.417792328066,33677.918572965355,34167.56231828042,32066.753942884687,0.32299999999999995,0.007318221582586515,0.9236101379255858,1.3136737233009879,1.3949447071680832,1.2944959347624838,1.0659572752602733,102.1571322998534,12892.936075898666,18337.944381108595,19472.429113137674,18070.236187411876,14880.000170241858
Rhoa,1728448.897895938,329.99663353311473,722.8943125252226,257.8251838118294,1173.5114109940025,606.9683826533649,351.2750887593504,508.9470436068412,780.8844342625073,0.005543718146308362,0.02418295183921903,0.002241070752343775,0.03897677464819341,0.014470546131326908,0.004681354924008457,0.010938357709839032,0.021300889316384162,1457143.130966884,2880289.0764796743,3598668.627123958,3850870.2601530994,3587839.385321459,3229893.648015003,2026237.104741915,3630807.9933708683,4336452.150887221,4480730.912885967,4489001.26896754,4497509.474653946,1190341.731440653,2623400.0366928587,3304268.9893686567,3602163.7036777376,3129933.3348221523,2584461.659935565,2352570.7439587573,4262779.166896473,4763137.672003344,4828955.315704281,4849369.909305312,4899920.712251915,0.46799999999999997,0.48871592837617217,0.9768331014828289,1.1693708147138475,1.20209957249858,1.122509628653141,1.04047095427543,1728448.897895938,3454780.1691183564,4135731.1652180855,4251483.450007504,3969996.510999122,3679849.110270548
